"sbjCode","condit","distortion","Pattern_Token","Category","Response","Corr","rt","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9"
"128","medium","med","new_med",2,1,0,1343,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"129","medium","med","new_med",2,2,1,863,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"130","medium","med","new_med",2,2,1,933,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"131","medium","med","new_med",2,2,1,2023,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"132","medium","med","new_med",2,2,1,2027,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"133","medium","med","new_med",2,2,1,889,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"134","medium","med","new_med",2,2,1,2152,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"135","medium","med","new_med",2,2,1,9214,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"137","medium","med","new_med",2,3,0,2092,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"138","medium","med","new_med",2,2,1,1312,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"139","medium","med","new_med",2,1,0,555,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"14","medium","med","new_med",2,2,1,914,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"140","medium","med","new_med",2,2,1,3548,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"141","medium","med","new_med",2,3,0,755,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"142","medium","med","new_med",2,2,1,707,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"143","medium","med","new_med",2,2,1,1783,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"144","medium","med","new_med",2,3,0,1132,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"145","medium","med","new_med",2,2,1,929,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"146","medium","med","new_med",2,3,0,787,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"147","medium","med","new_med",2,2,1,645,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"148","medium","med","new_med",2,2,1,695,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"149","medium","med","new_med",2,3,0,788,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
"150","medium","med","new_med",2,3,0,2371,5,7,-2,12,13,0,-14,21,-14,-4,-4,3,-23,3,-9,-6,15,2
