"sbjCode","condit","distortion","Pattern_Token","Category","Response","Corr","rt","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9"
"sub64","mixed","med","old",3,2,0,5272,10,0,-4,3,-12,6,4,-6,-13,-6,15,-10,10,10,-8,-7,-2,12
"sub85","mixed","med","old",3,3,1,975,10,0,-10,1,-13,1,-1,-3,9,7,13,-1,-5,-5,10,-12,3,3
"sub205","low","high","new_high",1,1,1,1865,10,1,-15,10,-1,-16,-18,-11,-4,-4,-10,-6,6,2,-1,-3,9,-5
"sub229","low","high","new_high",3,3,1,958,10,1,-18,-17,-11,10,-6,9,-20,-11,7,0,-2,-4,1,-3,10,14
"sub118","medium","med","new_med",1,1,1,1228,10,1,-9,-13,10,12,2,0,-1,-2,6,14,-2,16,-7,-11,-9,10
"sub22","medium","med","new_med",3,3,1,3899,10,1,-3,3,-4,10,14,2,14,-5,1,-11,3,-3,-13,-14,7,-14
"sub230","medium","high","new_high",2,2,1,1001,10,1,17,-4,5,6,-4,9,2,11,10,-12,6,-2,-3,-9,-1,-18
"sub241","medium","med","new_med",3,3,1,475,10,1,12,4,3,-9,5,13,15,4,-4,1,-6,-3,-7,15,4,1
"sub319","medium","high","new_high",2,2,1,1275,10,1,8,13,-4,-10,-11,1,12,-12,15,-9,14,12,5,1,19,-2
"sub319","medium","med","new_med",2,2,1,784,10,1,5,8,-3,-11,-1,-1,7,-12,24,-16,17,9,6,0,15,7
"sub339","medium","med","old",3,2,0,4869,10,1,-2,-2,0,-3,13,14,1,-15,7,9,11,-5,0,7,8,4
"sub34","medium","low","new_low",1,1,1,1028,10,1,-9,1,0,-11,-7,-3,10,-7,-4,-5,-16,0,-12,-10,15,5
"sub34","medium","med","old",1,1,1,1206,10,1,-8,1,1,-11,-12,5,8,-6,-5,-11,-16,1,-14,-6,14,5
"sub363","medium","high","new_high",2,2,1,841,10,1,-18,-3,-12,-3,13,-2,1,7,9,10,-13,16,14,20,4,-8
"sub375","medium","low","new_low",2,2,1,1072,10,1,3,6,10,-11,-4,-2,1,-12,0,0,-12,1,-9,6,5,0
"sub395","medium","med","old",3,2,0,0,10,1,-11,-5,-1,-7,-3,0,-5,6,2,9,-16,1,17,7,-5,-5
"sub207","high","med","new_med",1,2,0,3068,10,1,-10,11,1,5,-3,-13,-8,-8,15,-12,8,11,5,2,-3,12
"sub215","high","high","old",1,2,0,982,10,1,9,-7,-1,-13,5,-3,-13,-9,-10,-9,10,-19,6,-11,14,0
"sub215","high","med","new_med",3,1,0,947,10,1,2,-3,14,-12,5,-9,10,5,14,14,-6,9,-14,1,-17,7
"sub239","high","high","new_high",1,1,1,1027,10,1,4,-8,-7,-11,-9,1,1,-19,10,-4,12,4,-19,6,8,12
"sub348","high","high","old",1,3,0,1786,10,1,-10,-10,4,-3,-12,15,10,5,5,-15,1,6,10,14,-1,-11
"sub392","high","high","new_high",3,3,1,3038,10,1,17,13,-2,-2,-14,-6,14,-2,-6,4,5,2,-16,-2,-2,-16
"sub244","mixed","low","old",1,1,1,1683,10,1,13,-2,-9,-7,9,6,8,14,-1,-20,-8,10,14,-5,11,5
"sub122","low","high","new_high",1,2,0,1896,10,2,3,14,4,19,8,12,6,20,-10,-8,3,5,-10,14,0,-3
"sub354","low","med","new_med",1,3,0,68,10,2,7,-11,-8,-2,1,11,14,-9,12,13,-13,-6,-6,14,-5,-2
"sub77","low","med","new_med",1,1,1,717,10,2,-17,-1,-11,12,-3,-1,-7,-7,-7,1,-1,-10,12,8,9,5
"sub10","medium","high","new_high",1,1,1,625,10,2,20,5,-18,16,10,8,2,-14,1,-3,5,-11,3,2,-9,20
"sub10","medium","low","new_low",1,1,1,428,10,2,10,15,-9,6,11,7,3,-6,13,-11,10,-3,3,-3,-14,9
"sub287","medium","high","new_high",2,2,1,949,10,2,-21,4,2,12,-13,-3,1,-4,17,4,-10,10,-14,12,-6,14
"sub287","medium","med","new_med",2,2,1,865,10,2,-14,7,6,14,-15,-10,0,-7,10,11,-9,1,-13,12,-8,11
"sub395","medium","med","old",3,3,1,0,10,2,-14,-9,-13,-6,-2,-2,-7,6,1,8,-12,-3,21,7,-5,0
"sub395","medium","med","new_med",3,2,0,242,10,2,-9,-8,-18,-10,2,4,-3,7,1,8,-13,-1,17,7,-6,-7
"sub74","medium","high","new_high",2,1,0,643,10,2,-7,2,-14,14,-3,-4,10,12,14,-13,1,-18,-3,3,-4,5
"sub116","high","high","new_high",1,1,1,1591,10,2,5,-3,-8,-9,15,10,22,-10,-14,-7,-5,-12,15,-10,7,2
"sub360","high","med","new_med",2,2,1,303,10,2,-5,-6,8,4,-6,-15,3,-23,-3,7,17,16,2,-7,-5,5
"sub113","mixed","high","new_high",2,2,1,638,10,2,-8,-8,10,16,-3,3,9,0,0,-15,1,-20,13,4,-4,9
"sub113","mixed","med","new_med",2,2,1,1321,10,2,-8,-3,12,13,-3,3,9,-1,3,-10,-4,-15,11,4,5,9
"sub16","mixed","med","new_med",2,2,1,726,10,2,-5,-2,6,8,-1,0,-13,-5,-1,-9,8,3,-14,-11,7,14
"sub28","mixed","high","new_high",2,1,0,2499,10,2,1,8,-14,-8,-10,-4,8,6,15,-6,6,19,7,-17,-1,10
"sub285","mixed","high","new_high",3,1,0,1198,10,2,-4,10,2,-8,-14,0,6,-19,-12,-2,5,-2,-7,7,6,1
"sub349","mixed","high","new_high",1,3,0,2731,10,2,0,-10,-11,10,9,-4,-11,4,-2,-9,-3,-1,-19,11,3,6
"sub397","mixed","high","new_high",3,2,0,576,10,2,-8,-14,-13,-10,5,-4,1,-6,-12,0,-5,-8,7,-3,-4,1
"sub397","mixed","med","old",3,2,0,337,10,2,-5,-14,-8,-6,4,-4,-11,-4,-17,-1,-3,-8,6,-2,-6,4
"sub397","mixed","low","new_low",3,2,0,494,10,2,-8,-15,-13,-11,6,-3,-9,-1,-14,-3,-2,-9,7,-1,-4,2
"sub40","mixed","high","old",1,3,0,2057,10,2,2,-11,6,11,4,-15,-9,-11,18,-13,-4,6,5,15,1,17
"sub233","low","med","new_med",2,2,1,969,10,3,-3,10,-11,-4,7,-13,-7,2,-2,6,-9,-10,12,-1,8,-18
"sub253","low","high","new_high",2,2,1,4075,10,3,3,2,-2,14,18,-10,-9,-10,-9,10,9,-12,-3,-2,8,13
"sub338","low","high","new_high",2,2,1,329,10,3,0,1,15,-11,12,-11,8,2,-17,19,-7,-1,-1,-10,5,14
"sub45","low","med","new_med",3,3,1,979,10,3,9,0,14,-4,1,-8,9,-3,-15,-8,13,-10,-2,1,15,10
"sub65","low","low","old",1,1,1,763,10,3,-11,-5,0,16,4,12,-4,15,11,10,14,-8,7,13,-13,11
"sub10","medium","med","old",1,1,1,444,10,3,9,15,-12,7,12,6,3,-5,10,-3,12,-1,3,-2,-5,12
"sub218","medium","high","new_high",2,2,1,1315,10,3,3,-8,3,2,-3,-13,-17,-8,-2,-3,9,-7,-17,16,-12,-14
"sub22","medium","med","old",3,2,0,1220,10,3,-1,3,-3,9,18,0,15,-5,11,-2,-1,-4,-9,-16,7,-15
"sub287","medium","med","old",2,2,1,1120,10,3,-6,9,-2,15,-15,-12,1,-7,13,7,-8,10,-12,10,-7,14
"sub299","medium","med","old",2,2,1,1121,10,3,2,13,2,-8,6,6,-12,-11,12,-6,10,16,-2,-11,8,-15
"sub331","medium","med","new_med",3,3,1,767,10,3,-14,12,9,0,-10,-4,15,10,5,-4,16,1,-9,9,-6,-10
"sub331","medium","high","new_high",3,3,1,4812,10,3,-13,15,12,10,-1,-9,17,11,4,-4,17,-2,-7,6,-8,-10
"sub395","medium","med","new_med",1,3,0,0,10,3,17,-14,2,-9,4,-20,15,-6,7,1,1,2,12,2,-7,-3
"sub211","high","med","new_med",1,1,1,1384,10,3,12,0,3,14,0,-2,1,2,11,-9,-7,-4,8,2,-12,-8
"sub215","high","high","new_high",1,3,0,2332,10,3,14,-5,2,-21,-6,-9,-9,-10,-10,-3,16,-16,-4,-10,16,-1
"sub223","high","low","new_low",3,1,0,812,10,3,-12,-10,6,-10,-8,-12,-2,1,-11,15,-6,14,3,7,1,-4
"sub75","high","high","old",1,2,0,954,10,3,1,1,12,-7,-5,-5,-5,-9,12,-12,11,11,-10,-12,15,-3
"sub113","mixed","high","old",2,2,1,1304,10,3,4,-3,14,15,-3,0,6,2,8,-7,-11,-4,7,10,-2,10
"sub113","mixed","high","new_high",2,1,0,1920,10,3,-6,8,11,15,-2,4,20,-2,6,-9,-3,-15,20,4,-5,12
"sub113","mixed","med","new_med",2,2,1,682,10,3,0,3,11,15,-1,0,9,-2,9,-9,-5,-14,13,5,1,6
"sub240","mixed","med","new_med",2,2,1,1138,10,3,13,2,13,16,-7,-17,-17,-3,-7,-14,-12,6,-15,5,7,10
"sub28","mixed","high","new_high",2,2,1,769,10,3,-6,16,-15,-5,-11,0,-1,-9,12,-8,6,16,13,-11,-3,11
"sub293","mixed","high","old",3,3,1,6356,10,3,2,-1,-12,-3,-14,11,13,1,5,11,-6,16,5,1,-5,-7
"sub349","mixed","low","old",1,1,1,1543,10,3,-10,-4,-6,10,16,-17,-10,3,-4,-8,-2,-1,-13,16,4,8
"sub373","mixed","high","old",2,2,1,1533,10,3,0,13,-14,11,-11,-1,1,6,-12,-9,-7,-12,-2,4,12,-6
"sub334","low","high","new_high",2,2,1,814,10,4,9,-2,-14,10,-4,9,-1,12,-5,1,4,6,-6,14,-2,6
"sub354","low","high","new_high",1,3,0,0,10,4,4,-18,-17,-7,-6,5,10,-10,9,7,-21,-17,-12,22,-7,9
"sub354","low","low","new_low",1,3,0,0,10,4,5,-17,-13,-3,2,10,12,-11,5,7,-13,-7,-3,9,-5,3
"sub354","low","low","old",1,3,0,66,10,4,10,-4,-14,-3,2,12,12,-11,4,9,-13,-7,-7,14,-4,1
"sub354","low","low","old",1,2,0,27,10,4,7,-12,-12,-5,3,11,13,-11,5,8,-13,-7,-6,14,-3,1
"sub45","low","low","old",3,1,0,1537,10,4,7,2,11,-5,0,-9,12,-8,-6,-6,15,-11,-4,-1,15,11
"sub45","low","low","old",3,2,0,603,10,4,7,2,11,-7,0,-9,9,-10,-7,-10,14,-12,-3,-1,14,12
"sub45","low","low","old",3,3,1,537,10,4,8,3,12,-4,0,-9,9,-8,-5,-7,15,-12,-1,4,13,10
"sub115","medium","high","new_high",1,2,0,622,10,4,-14,-12,6,-13,11,18,-16,-3,3,2,-6,-1,10,-11,6,0
"sub22","medium","med","new_med",3,3,1,903,10,4,1,1,-3,12,16,3,14,-3,7,-3,0,-4,-13,-17,5,-14
"sub22","medium","med","new_med",3,3,1,1303,10,4,0,3,-4,7,18,3,15,-3,3,-8,2,-5,-16,-17,4,-16
"sub335","medium","high","new_high",2,3,0,2400,10,4,-7,-19,-11,2,-9,3,7,-7,-3,13,-11,-11,6,-1,19,4
"sub34","medium","med","old",1,1,1,3276,10,4,-10,2,1,-11,2,0,10,-5,-2,-5,-13,1,-14,-3,13,6
"sub62","medium","med","new_med",1,1,1,653,10,4,15,-12,-8,10,-13,6,5,-6,3,9,10,-6,-14,-2,9,-12
"sub124","high","high","new_high",2,2,1,2120,10,4,-9,-13,4,5,5,-6,-4,-7,-6,8,4,1,-3,-14,-16,-2
"sub215","high","low","new_low",3,3,1,2606,10,4,1,-11,15,-12,7,-11,14,0,16,13,-8,3,-12,0,-11,18
"sub368","high","high","new_high",3,2,0,742,10,4,3,-2,-4,7,11,8,2,8,-9,-1,11,12,-2,16,1,12
"sub117","mixed","med","old",3,3,1,624,10,4,-8,-7,10,16,6,-6,-10,10,10,-3,8,-5,15,-13,-13,-12
"sub85","mixed","prototype","prototype",3,1,0,947,10,4,-11,2,-15,2,-4,2,14,3,9,1,-7,-8,12,-14,1,5
"sub85","mixed","low","new_low",3,1,0,624,10,4,-10,1,-15,2,-4,2,14,4,9,1,-3,-18,12,-15,1,5
"sub273","low","med","new_med",1,1,1,1262,10,5,-13,-8,15,-16,13,-7,11,-12,-14,11,4,13,-12,-5,-1,11
"sub273","low","high","new_high",1,1,1,5784,10,5,-10,-10,10,-9,15,-7,13,-16,-22,7,1,12,-13,-1,-5,20
"sub273","low","med","new_med",1,1,1,1071,10,5,-16,-11,12,-13,4,-3,12,-10,-11,11,5,7,-12,-4,-2,12
"sub338","low","high","new_high",2,2,1,1178,10,5,-17,10,16,-10,16,-13,14,17,-10,18,-3,-4,-2,-23,5,15
"sub366","low","med","new_med",1,3,0,5075,10,5,22,-14,-12,-10,6,-11,-1,12,-17,-6,7,-6,-13,-4,-4,9
"sub366","low","med","new_med",3,1,0,1090,10,5,4,7,-6,11,-7,15,-1,-13,-9,-9,10,8,-13,-3,-6,-10
"sub77","low","high","new_high",2,2,1,1136,10,5,-10,1,12,-4,-2,-11,18,17,-9,-9,3,14,9,-8,2,2
"sub22","medium","med","old",3,3,1,3751,10,5,-4,2,-7,15,15,4,16,-4,6,-4,2,-6,-14,-14,5,-16
"sub22","medium","med","old",2,2,1,722,10,5,11,-6,14,12,-13,-14,6,-1,-11,8,7,-7,-7,-2,-4,-7
"sub226","medium","med","new_med",2,2,1,743,10,5,-9,15,-3,0,-10,-5,14,-7,-11,-12,12,-12,-13,13,18,7
"sub266","medium","high","new_high",3,3,1,1656,10,5,-2,8,-17,5,17,-15,3,2,-3,12,17,-9,18,11,-12,5
"sub327","medium","med","old",3,2,0,2861,10,5,-9,2,5,11,13,8,12,1,8,-8,-8,-8,5,-2,-16,6
"sub335","medium","prototype","prototype",2,2,1,2111,10,5,-7,-14,-13,2,-9,4,-1,-14,-5,13,-12,-14,2,4,16,-1
"sub335","medium","low","new_low",2,2,1,1414,10,5,-7,-13,-13,2,-7,5,0,-14,-6,13,-12,-14,3,4,18,-1
"sub339","medium","med","old",1,1,1,1325,10,5,-3,-4,15,8,-11,1,-10,14,-14,14,-6,8,13,-7,-7,4
"sub339","medium","med","new_med",1,1,1,3781,10,5,3,-12,11,15,-10,1,-11,12,-16,15,-6,5,7,-11,-9,7
"sub339","medium","med","new_med",1,1,1,949,10,5,3,-13,8,13,-12,2,-12,12,-9,15,1,9,12,-7,-10,4
"sub351","medium","high","new_high",1,1,1,2176,10,5,2,-5,-1,18,-7,10,-11,7,17,6,9,9,-7,7,-4,-11
"sub62","medium","med","old",1,2,0,1787,10,5,12,-16,-7,14,-4,11,5,-6,0,15,11,-6,-11,-4,13,-20
"sub62","medium","med","old",1,1,1,0,10,5,11,-16,-6,11,-3,7,7,1,4,13,11,-4,-10,-3,8,-13
"sub87","medium","med","old",3,2,0,1296,10,5,-6,4,-10,-16,2,1,6,15,2,-6,13,-4,9,-13,-4,-2
"sub116","high","high","old",1,1,1,438,10,5,3,-2,-2,-16,15,8,15,0,-19,-13,3,-11,8,-19,13,-2
"sub124","high","low","new_low",2,2,1,3157,10,5,-15,-5,-1,6,8,-4,-5,-7,-6,11,6,3,-5,-10,-9,-12
"sub211","high","med","new_med",1,1,1,941,10,5,5,1,-1,9,1,-1,1,2,4,-16,-14,-7,12,7,-12,-9
"sub215","high","high","old",3,3,1,1888,10,5,11,-8,15,-13,6,-13,10,0,13,12,3,7,-14,-4,-15,9
"sub360","high","high","old",2,2,1,431,10,5,-3,0,8,2,-4,-15,-11,-12,-3,10,17,12,-2,-17,-3,7
"sub380","high","high","old",1,1,1,1991,10,5,0,-8,20,11,20,-12,20,0,-10,-2,-11,-9,4,2,-8,5
"sub212","mixed","high","new_high",1,3,0,2613,10,5,0,13,19,-11,-15,0,-11,-13,-10,-16,20,-3,4,-7,-15,-13
"sub381","mixed","high","old",2,2,1,1279,10,5,-8,-14,-4,9,6,7,6,-8,7,11,-8,-18,8,0,-14,-2
"sub233","low","low","old",2,2,1,1028,10,6,2,5,-10,-4,6,-14,-7,2,0,4,-2,-9,11,4,11,-13
"sub245","low","med","new_med",2,2,1,704,10,6,14,5,-16,-8,12,8,5,-12,-5,14,-4,-6,-8,-2,7,-9
"sub253","low","high","new_high",1,3,0,5340,10,6,0,-18,-17,8,14,10,14,-10,16,-8,-17,2,2,-8,2,-5
"sub338","low","low","old",2,3,0,82,10,6,-11,3,11,-12,14,-14,4,10,-13,17,-5,-3,-2,-12,7,13
"sub338","low","low","old",2,2,1,231,10,6,-9,5,16,-12,14,-13,9,8,-12,16,-6,-2,-2,-15,5,15
"sub338","low","high","new_high",2,1,0,595,10,6,-8,3,16,-12,14,-19,3,9,-18,12,1,6,2,-4,6,15
"sub338","low","low","old",2,1,0,1205,10,6,-10,5,16,-11,14,-14,4,9,-13,16,-5,-3,-3,-14,6,14
"sub354","low","med","new_med",1,2,0,40,10,6,6,-13,-6,-12,3,12,6,-21,4,9,-12,-7,-4,13,-4,0
"sub354","low","med","new_med",1,3,0,74,10,6,11,-18,-13,-5,2,12,12,-12,6,8,-12,-7,-5,14,-5,2
"sub366","low","low","old",1,2,0,3938,10,6,12,-7,-3,-9,5,-2,1,10,-13,-3,8,-12,-23,-5,-1,7
"sub366","low","low","new_low",1,1,1,713,10,6,12,-7,-3,-9,6,-2,2,8,-13,-2,8,-12,-15,-4,-2,7
"sub366","low","prototype","prototype",1,1,1,799,10,6,12,-6,-3,-9,5,-2,1,10,-13,-3,8,-12,-14,-5,-2,7
"sub366","low","low","old",1,3,0,1202,10,6,13,-7,-3,-9,3,0,1,10,-18,1,8,-12,-9,-7,-2,7
"sub366","low","low","new_low",1,3,0,1166,10,6,12,-6,-3,-7,7,-3,2,9,-21,-2,8,-12,-17,-10,-3,6
"sub366","low","low","old",3,3,1,1226,10,6,5,6,-7,12,-5,14,0,-11,-11,-9,12,10,-13,6,-4,-9
"sub366","low","high","new_high",3,2,0,1687,10,6,-1,-1,-9,9,-6,14,-1,-13,-10,-8,5,2,-19,0,6,-3
"sub366","low","low","old",3,3,1,1391,10,6,3,8,-8,13,-5,14,1,-11,-10,-9,2,6,-15,-1,-5,-9
"sub45","low","low","old",3,2,0,646,10,6,6,3,10,-5,-8,-12,12,0,-7,-7,14,-12,-2,-2,14,11
"sub65","low","high","new_high",1,1,1,1782,10,6,-8,-2,-6,10,4,11,-4,20,11,19,13,-9,11,8,-13,12
"sub77","low","low","new_low",2,2,1,575,10,6,-5,-7,0,-16,7,-6,7,10,-16,-12,1,15,10,-5,6,0
"sub77","low","prototype","prototype",2,2,1,733,10,6,-4,-7,5,-8,7,-7,8,10,-10,-10,1,15,9,-3,2,-2
"sub77","low","low","old",2,2,1,858,10,6,-4,-7,4,-8,7,-2,8,11,-8,-12,1,15,10,-4,1,-2
"sub287","medium","med","old",2,2,1,980,10,6,-11,3,7,13,-17,-10,3,-4,13,9,-5,8,-13,20,-7,16
"sub295","medium","high","new_high",3,2,0,639,10,6,-5,1,-16,7,0,8,-12,-5,-6,14,-6,-14,4,6,-16,1
"sub335","medium","high","new_high",3,3,1,3143,10,6,-9,-7,2,6,-13,-2,-3,-1,-3,-13,12,-20,-18,-3,14,9
"sub335","medium","high","new_high",2,1,0,1144,10,6,-12,-10,-14,-1,-4,0,-3,-22,-8,13,-17,-10,5,0,7,-11
"sub335","medium","med","new_med",2,2,1,1977,10,6,-6,-15,-17,-3,-9,5,0,-14,-6,11,-13,-15,2,8,19,-1
"sub335","medium","low","new_low",2,2,1,1503,10,6,-7,-14,-11,3,-9,4,-2,-14,-5,12,-11,-15,2,3,17,-2
"sub62","medium","med","new_med",1,1,1,1557,10,6,8,-13,-9,10,-4,9,7,-6,4,14,10,-4,-10,-2,5,-13
"sub62","medium","med","old",1,1,1,1176,10,6,11,-15,-9,10,-5,8,6,-4,8,18,8,-3,-13,-1,4,-6
"sub87","medium","med","old",3,3,1,932,10,6,-6,6,-13,-13,5,-1,6,1,5,-6,15,-5,9,-13,-5,-1
"sub87","medium","med","old",3,3,1,781,10,6,-3,6,-13,-19,3,1,8,11,1,-9,15,-5,13,-8,-5,-1
"sub87","medium","med","new_med",3,3,1,780,10,6,-4,5,-13,-13,6,-3,7,11,-2,4,15,-6,7,-11,-4,-1
"sub95","medium","high","new_high",1,1,1,711,10,6,13,14,14,-8,14,-2,9,-2,2,9,-7,1,12,12,-10,0
"sub116","high","high","old",1,1,1,685,10,6,3,0,-4,-13,21,10,12,0,-17,-3,5,-10,11,-14,12,3
"sub116","high","high","old",1,1,1,676,10,6,0,-3,-1,-15,7,0,4,2,-11,-8,7,-17,2,-19,7,-4
"sub124","high","high","old",2,1,0,855,10,6,-16,-7,1,16,11,-3,-5,-8,-1,17,2,6,-5,-11,-17,-16
"sub252","mixed","low","old",3,3,1,534,10,6,-4,3,10,-1,13,13,7,-4,-1,6,9,4,4,4,-6,-7
"sub341","mixed","med","new_med",1,1,1,940,10,6,8,-6,6,9,22,6,-1,4,-13,-13,12,-10,5,-5,-2,-13
"sub85","mixed","high","new_high",3,3,1,3483,10,6,-1,-4,-16,4,3,-2,15,5,10,-1,-9,-9,10,-14,9,11
"sub85","mixed","high","old",3,3,1,2170,10,6,-9,0,-14,4,0,-3,15,2,8,4,-6,-9,12,-15,2,5
"sub273","low","high","new_high",1,2,0,2151,10,7,-13,-8,5,-16,23,-5,14,-19,-10,8,0,0,-18,-10,3,6
"sub326","low","high","new_high",1,2,0,1067,10,7,4,-3,-13,17,6,-8,-10,-13,14,-1,-5,-2,6,15,-18,13
"sub338","low","low","new_low",2,1,0,281,10,7,-9,4,14,-12,14,-15,5,10,-12,16,-4,-4,-4,-14,6,14
"sub338","low","low","new_low",2,3,0,521,10,7,-9,4,16,-12,15,-14,4,9,-12,9,-5,-3,-3,-14,1,15
"sub338","low","prototype","prototype",2,1,0,0,10,7,-9,4,15,-12,14,-14,4,9,-12,16,-5,-3,-3,-14,6,14
"sub338","low","low","old",2,3,0,575,10,7,-9,4,15,-11,9,-11,4,9,-12,16,-5,-3,-9,-5,8,9
"sub338","low","low","new_low",2,3,0,577,10,7,-9,3,16,-13,14,-14,4,10,-13,15,-5,-4,-3,-14,6,14
"sub366","low","high","new_high",1,2,0,2387,10,7,5,-16,-3,-7,3,-6,7,20,-22,-13,11,-11,-12,4,6,17
"sub366","low","low","new_low",1,1,1,605,10,7,12,-4,-3,-9,5,-2,1,11,-12,-8,8,-12,-15,-4,-2,7
"sub366","low","low","old",3,3,1,1191,10,7,3,8,-8,12,-5,15,-1,-11,-10,-9,12,8,-13,-2,-5,-9
"sub374","low","high","new_high",1,1,1,1244,10,7,15,16,6,-14,18,3,-14,23,16,-14,2,11,2,15,17,-11
"sub218","medium","med","new_med",2,3,0,1199,10,7,7,-12,2,4,-8,-11,-11,-13,3,1,9,-8,-8,14,-14,-14
"sub287","medium","med","old",2,2,1,807,10,7,-10,4,11,22,-13,-12,2,-5,14,4,-8,10,-11,12,-4,13
"sub335","medium","med","old",2,2,1,2506,10,7,0,-8,-16,-8,-8,6,-1,-13,-3,18,-14,-15,1,3,15,1
"sub38","medium","med","old",1,3,0,1655,10,7,11,-6,11,12,3,-3,-18,15,-8,3,0,9,-5,4,6,15
"sub62","medium","low","new_low",1,3,0,165,10,7,10,-14,-9,10,-4,10,6,-6,2,13,11,-4,-11,-2,6,-13
"sub87","medium","prototype","prototype",3,3,1,673,10,7,-5,5,-12,-14,4,-1,6,11,4,-5,14,-5,8,-12,-5,0
"sub87","medium","low","new_low",3,3,1,934,10,7,0,2,-12,-13,4,-1,6,11,3,-5,14,-5,8,-12,-4,0
"sub87","medium","low","new_low",3,2,0,1708,10,7,-4,5,-13,-15,3,0,5,11,4,-4,14,-4,8,-13,-5,0
"sub104","high","high","new_high",3,1,0,1570,10,7,-10,-5,2,6,0,-6,-3,6,-13,5,-11,-2,-6,0,10,-12
"sub124","high","med","new_med",2,3,0,2532,10,7,-14,-5,-1,4,8,-4,-5,-6,-5,8,4,4,-2,-12,-10,-13
"sub215","high","med","new_med",2,2,1,680,10,7,-10,14,-15,11,6,-12,8,-11,3,3,2,12,6,4,9,1
"sub275","high","med","new_med",3,3,1,675,10,7,-14,-12,-3,1,-6,-2,5,6,1,5,-11,7,13,-6,6,-6
"sub324","high","high","old",2,2,1,1592,10,7,16,15,14,4,-13,15,12,-5,-1,7,7,15,0,9,-7,0
"sub324","high","med","new_med",2,2,1,2468,10,7,13,14,11,3,-8,13,5,-20,-8,7,3,5,4,8,-15,2
"sub63","high","med","new_med",1,2,0,4718,10,7,-5,3,-12,-4,13,-17,-14,14,-8,-6,-13,-11,9,11,-3,-10
"sub84","high","high","new_high",1,1,1,567,10,7,9,-1,-12,3,-6,12,16,-4,18,-14,10,-10,14,-6,-19,-4
"sub373","mixed","med","old",2,2,1,666,10,7,-12,7,-15,13,-6,3,11,3,-11,-12,-4,-9,8,-2,11,-3
"sub1","low","med","new_med",1,1,1,1387,10,8,-1,12,13,10,4,6,4,-3,-3,-3,6,-12,-3,0,11,-3
"sub217","low","low","old",1,1,1,732,10,8,18,-6,12,4,8,-10,-15,11,-2,-11,6,17,9,-14,8,-3
"sub237","low","med","new_med",2,2,1,1251,10,8,-8,-1,-15,8,-3,-1,10,16,15,6,2,-3,-4,2,-5,6
"sub338","low","med","new_med",2,2,1,220,10,8,-18,2,19,-10,15,-16,2,9,-19,20,-5,-1,-5,-15,5,14
"sub366","low","low","old",3,2,0,2107,10,8,1,16,-18,6,-5,14,2,-10,-10,-9,12,9,-9,-11,-4,-10
"sub370","low","med","new_med",2,2,1,922,10,8,-14,-23,2,-15,3,16,-8,-9,13,1,14,6,-6,-4,8,-13
"sub374","low","high","new_high",3,3,1,4770,10,8,13,1,-1,5,12,-15,-5,10,6,0,9,-18,-9,6,19,10
"sub49","low","high","new_high",2,3,0,1734,10,8,-11,6,0,8,-8,-8,1,15,3,9,-10,-5,-2,5,9,-7
"sub65","low","high","new_high",1,1,1,847,10,8,-14,-1,-3,14,14,15,6,11,20,17,14,-3,11,11,-8,19
"sub103","medium","high","new_high",3,3,1,860,10,8,-11,5,-13,-6,-3,-4,13,-10,13,-5,-1,-3,16,-7,-9,-12
"sub254","medium","med","old",1,1,1,1588,10,8,7,-7,16,-9,14,8,-12,11,-1,9,3,14,-16,7,2,-11
"sub291","medium","high","new_high",3,2,0,677,10,8,-5,-16,-5,3,10,12,-3,-1,-6,6,-5,9,-10,5,-5,-4
"sub319","medium","high","new_high",2,3,0,1675,10,8,8,12,-9,-6,-1,-3,8,-5,17,-11,22,9,13,-9,15,5
"sub387","medium","med","old",2,2,1,521,10,8,12,1,-4,-4,-10,13,16,-2,11,-7,8,0,17,-16,3,-4
"sub87","medium","high","new_high",3,3,1,2391,10,8,-6,5,-14,-9,2,-2,2,8,3,-5,24,-10,15,-10,-3,-3
"sub87","medium","med","old",3,3,1,826,10,8,-4,3,-11,-16,4,0,4,13,4,-3,15,-6,8,-11,-5,-2
"sub87","medium","med","old",3,2,0,1886,10,8,-4,7,-12,-13,-1,-3,8,6,5,-5,16,-6,5,-19,2,0
"sub116","high","med","new_med",1,1,1,620,10,8,2,0,-4,-12,13,9,13,1,-16,-6,6,-16,12,-16,12,3
"sub207","high","med","new_med",2,1,0,710,10,8,-9,15,13,-1,15,14,-6,-8,-2,3,6,-11,4,9,10,-10
"sub296","high","med","new_med",2,2,1,1825,10,8,-10,3,-5,11,3,-10,9,-15,-7,23,-1,-2,-6,-4,-2,-4
"sub296","high","med","new_med",2,1,0,1391,10,8,-8,3,-2,6,-2,-11,8,-15,4,13,0,-2,-4,-7,-5,-4
"sub252","mixed","high","new_high",3,3,1,2400,10,8,-1,-2,13,-1,21,23,8,-1,-1,6,10,4,2,1,1,-11
"sub264","mixed","high","new_high",2,3,0,5777,10,8,-7,6,12,10,14,8,0,-17,-12,-12,-13,0,-11,-17,-7,-2
"sub381","mixed","low","new_low",2,2,1,1650,10,8,-9,-14,-3,8,6,8,7,-5,6,12,-2,-11,9,2,-3,1
