"id","sbjCode","condit","Category","Pattern.Type","file","n","Corr","item_label"
"49.low","49","low",3,"new_low","dot_cond1_sub49.txt",3,0.666666666666667,"49_low_3_321"
"49.low","49","low",3,"new_med","dot_cond1_sub49.txt",6,0.166666666666667,"49_low_3_321"
"49.low","49","low",3,"new_high","dot_cond1_sub49.txt",9,0.666666666666667,"49_low_3_321"
"5.low","5","low",1,"prototype","dot_cond1_sub5.txt",1,0,"5_low_1_342"
"5.low","5","low",1,"old","dot_cond1_sub5.txt",99,0.363636363636364,"5_low_1_342"
"5.low","5","low",1,"new_low","dot_cond1_sub5.txt",3,0.333333333333333,"5_low_1_342"
"5.low","5","low",1,"new_med","dot_cond1_sub5.txt",6,0.166666666666667,"5_low_1_342"
"5.low","5","low",1,"new_high","dot_cond1_sub5.txt",9,0.333333333333333,"5_low_1_342"
"5.low","5","low",2,"prototype","dot_cond1_sub5.txt",1,1,"5_low_2_308"
"5.low","5","low",2,"old","dot_cond1_sub5.txt",99,0.626262626262626,"5_low_2_308"
"5.low","5","low",2,"new_low","dot_cond1_sub5.txt",3,0.333333333333333,"5_low_2_308"
"5.low","5","low",2,"new_med","dot_cond1_sub5.txt",6,0.5,"5_low_2_308"
"5.low","5","low",2,"new_high","dot_cond1_sub5.txt",9,0.333333333333333,"5_low_2_308"
"5.low","5","low",3,"prototype","dot_cond1_sub5.txt",1,0,"5_low_3_352"
"5.low","5","low",3,"old","dot_cond1_sub5.txt",99,0.515151515151515,"5_low_3_352"
"5.low","5","low",3,"new_low","dot_cond1_sub5.txt",3,0.666666666666667,"5_low_3_352"
"5.low","5","low",3,"new_med","dot_cond1_sub5.txt",6,0,"5_low_3_352"
"5.low","5","low",3,"new_high","dot_cond1_sub5.txt",9,0.333333333333333,"5_low_3_352"
"51.high","51","high",1,"prototype","dot_cond3_sub51.txt",1,1,"51_high_1_353"
"51.high","51","high",1,"old","dot_cond3_sub51.txt",99,0.404040404040404,"51_high_1_353"
"51.high","51","high",1,"new_low","dot_cond3_sub51.txt",3,0.666666666666667,"51_high_1_353"
"51.high","51","high",1,"new_med","dot_cond3_sub51.txt",6,0.833333333333333,"51_high_1_353"
"51.high","51","high",1,"new_high","dot_cond3_sub51.txt",9,0.444444444444444,"51_high_1_353"
"51.high","51","high",2,"prototype","dot_cond3_sub51.txt",1,1,"51_high_2_292"
"51.high","51","high",2,"old","dot_cond3_sub51.txt",99,0.707070707070707,"51_high_2_292"
"51.high","51","high",2,"new_low","dot_cond3_sub51.txt",3,1,"51_high_2_292"
"51.high","51","high",2,"new_med","dot_cond3_sub51.txt",6,1,"51_high_2_292"
"51.high","51","high",2,"new_high","dot_cond3_sub51.txt",9,1,"51_high_2_292"
"51.high","51","high",3,"prototype","dot_cond3_sub51.txt",1,1,"51_high_3_286"
"51.high","51","high",3,"old","dot_cond3_sub51.txt",99,0.454545454545455,"51_high_3_286"
"51.high","51","high",3,"new_low","dot_cond3_sub51.txt",3,1,"51_high_3_286"
"51.high","51","high",3,"new_med","dot_cond3_sub51.txt",6,1,"51_high_3_286"
"51.high","51","high",3,"new_high","dot_cond3_sub51.txt",9,0.888888888888889,"51_high_3_286"
"52.mixed","52","mixed",1,"prototype","dot_cond4_sub52.txt",1,1,"52_mixed_1_342"
"52.mixed","52","mixed",1,"old","dot_cond4_sub52.txt",99,0.818181818181818,"52_mixed_1_342"
"52.mixed","52","mixed",1,"new_low","dot_cond4_sub52.txt",3,1,"52_mixed_1_342"
"52.mixed","52","mixed",1,"new_med","dot_cond4_sub52.txt",6,1,"52_mixed_1_342"
"52.mixed","52","mixed",1,"new_high","dot_cond4_sub52.txt",9,0.888888888888889,"52_mixed_1_342"
"52.mixed","52","mixed",2,"prototype","dot_cond4_sub52.txt",1,1,"52_mixed_2_332"
"52.mixed","52","mixed",2,"old","dot_cond4_sub52.txt",99,0.787878787878788,"52_mixed_2_332"
"52.mixed","52","mixed",2,"new_low","dot_cond4_sub52.txt",3,1,"52_mixed_2_332"
"52.mixed","52","mixed",2,"new_med","dot_cond4_sub52.txt",6,0.833333333333333,"52_mixed_2_332"
"52.mixed","52","mixed",2,"new_high","dot_cond4_sub52.txt",9,0.555555555555556,"52_mixed_2_332"
"52.mixed","52","mixed",3,"prototype","dot_cond4_sub52.txt",1,1,"52_mixed_3_274"
"52.mixed","52","mixed",3,"old","dot_cond4_sub52.txt",99,0.848484848484849,"52_mixed_3_274"
"52.mixed","52","mixed",3,"new_low","dot_cond4_sub52.txt",3,1,"52_mixed_3_274"
"52.mixed","52","mixed",3,"new_med","dot_cond4_sub52.txt",6,1,"52_mixed_3_274"
"52.mixed","52","mixed",3,"new_high","dot_cond4_sub52.txt",9,0.555555555555556,"52_mixed_3_274"
"53.low","53","low",1,"prototype","dot_cond1_sub53.txt",1,1,"53_low_1_290"
"53.low","53","low",1,"old","dot_cond1_sub53.txt",99,0.96969696969697,"53_low_1_290"
"53.low","53","low",1,"new_low","dot_cond1_sub53.txt",3,0.666666666666667,"53_low_1_290"
"53.low","53","low",1,"new_med","dot_cond1_sub53.txt",6,1,"53_low_1_290"
"53.low","53","low",1,"new_high","dot_cond1_sub53.txt",9,0.666666666666667,"53_low_1_290"
"53.low","53","low",2,"prototype","dot_cond1_sub53.txt",1,1,"53_low_2_352"
"53.low","53","low",2,"old","dot_cond1_sub53.txt",99,0.96969696969697,"53_low_2_352"
"53.low","53","low",2,"new_low","dot_cond1_sub53.txt",3,1,"53_low_2_352"
"53.low","53","low",2,"new_med","dot_cond1_sub53.txt",6,1,"53_low_2_352"
"53.low","53","low",2,"new_high","dot_cond1_sub53.txt",9,0.777777777777778,"53_low_2_352"
"53.low","53","low",3,"prototype","dot_cond1_sub53.txt",1,1,"53_low_3_320"
"53.low","53","low",3,"old","dot_cond1_sub53.txt",99,0.96969696969697,"53_low_3_320"
"53.low","53","low",3,"new_low","dot_cond1_sub53.txt",3,1,"53_low_3_320"
"53.low","53","low",3,"new_med","dot_cond1_sub53.txt",6,0.833333333333333,"53_low_3_320"
"53.low","53","low",3,"new_high","dot_cond1_sub53.txt",9,0.666666666666667,"53_low_3_320"
"54.medium","54","medium",1,"prototype","dot_cond2_sub54.txt",1,1,"54_medium_1_310"
"54.medium","54","medium",1,"old","dot_cond2_sub54.txt",99,0.797979797979798,"54_medium_1_310"
"54.medium","54","medium",1,"new_low","dot_cond2_sub54.txt",3,1,"54_medium_1_310"
"54.medium","54","medium",1,"new_med","dot_cond2_sub54.txt",6,1,"54_medium_1_310"
"54.medium","54","medium",1,"new_high","dot_cond2_sub54.txt",9,1,"54_medium_1_310"
"54.medium","54","medium",2,"prototype","dot_cond2_sub54.txt",1,1,"54_medium_2_309"
"54.medium","54","medium",2,"old","dot_cond2_sub54.txt",99,0.767676767676768,"54_medium_2_309"
"54.medium","54","medium",2,"new_low","dot_cond2_sub54.txt",3,1,"54_medium_2_309"
"54.medium","54","medium",2,"new_med","dot_cond2_sub54.txt",6,1,"54_medium_2_309"
"54.medium","54","medium",2,"new_high","dot_cond2_sub54.txt",9,1,"54_medium_2_309"
"54.medium","54","medium",3,"prototype","dot_cond2_sub54.txt",1,1,"54_medium_3_283"
"54.medium","54","medium",3,"old","dot_cond2_sub54.txt",99,0.616161616161616,"54_medium_3_283"
"54.medium","54","medium",3,"new_low","dot_cond2_sub54.txt",3,0.666666666666667,"54_medium_3_283"
"54.medium","54","medium",3,"new_med","dot_cond2_sub54.txt",6,0.5,"54_medium_3_283"
"54.medium","54","medium",3,"new_high","dot_cond2_sub54.txt",9,0.666666666666667,"54_medium_3_283"
"55.high","55","high",1,"prototype","dot_cond3_sub55.txt",1,1,"55_high_1_321"
"55.high","55","high",1,"old","dot_cond3_sub55.txt",99,0.747474747474748,"55_high_1_321"
"55.high","55","high",1,"new_low","dot_cond3_sub55.txt",3,1,"55_high_1_321"
"55.high","55","high",1,"new_med","dot_cond3_sub55.txt",6,1,"55_high_1_321"
"55.high","55","high",1,"new_high","dot_cond3_sub55.txt",9,1,"55_high_1_321"
"55.high","55","high",2,"prototype","dot_cond3_sub55.txt",1,1,"55_high_2_293"
"55.high","55","high",2,"old","dot_cond3_sub55.txt",99,0.595959595959596,"55_high_2_293"
"55.high","55","high",2,"new_low","dot_cond3_sub55.txt",3,1,"55_high_2_293"
"55.high","55","high",2,"new_med","dot_cond3_sub55.txt",6,0.833333333333333,"55_high_2_293"
"55.high","55","high",2,"new_high","dot_cond3_sub55.txt",9,0.777777777777778,"55_high_2_293"
"55.high","55","high",3,"prototype","dot_cond3_sub55.txt",1,1,"55_high_3_272"
"55.high","55","high",3,"old","dot_cond3_sub55.txt",99,0.353535353535354,"55_high_3_272"
"55.high","55","high",3,"new_low","dot_cond3_sub55.txt",3,0.666666666666667,"55_high_3_272"
"55.high","55","high",3,"new_med","dot_cond3_sub55.txt",6,0.666666666666667,"55_high_3_272"
"55.high","55","high",3,"new_high","dot_cond3_sub55.txt",9,0.555555555555556,"55_high_3_272"
"56.mixed","56","mixed",1,"prototype","dot_cond4_sub56.txt",1,1,"56_mixed_1_333"
"56.mixed","56","mixed",1,"old","dot_cond4_sub56.txt",99,0.747474747474748,"56_mixed_1_333"
"56.mixed","56","mixed",1,"new_low","dot_cond4_sub56.txt",3,0.666666666666667,"56_mixed_1_333"
"56.mixed","56","mixed",1,"new_med","dot_cond4_sub56.txt",6,0.666666666666667,"56_mixed_1_333"
"56.mixed","56","mixed",1,"new_high","dot_cond4_sub56.txt",9,0.555555555555556,"56_mixed_1_333"
"56.mixed","56","mixed",2,"prototype","dot_cond4_sub56.txt",1,1,"56_mixed_2_350"
"56.mixed","56","mixed",2,"old","dot_cond4_sub56.txt",99,0.686868686868687,"56_mixed_2_350"
"56.mixed","56","mixed",2,"new_low","dot_cond4_sub56.txt",3,0.666666666666667,"56_mixed_2_350"
"56.mixed","56","mixed",2,"new_med","dot_cond4_sub56.txt",6,0.833333333333333,"56_mixed_2_350"
"56.mixed","56","mixed",2,"new_high","dot_cond4_sub56.txt",9,0.888888888888889,"56_mixed_2_350"
"56.mixed","56","mixed",3,"prototype","dot_cond4_sub56.txt",1,1,"56_mixed_3_342"
"56.mixed","56","mixed",3,"old","dot_cond4_sub56.txt",99,0.878787878787879,"56_mixed_3_342"
"56.mixed","56","mixed",3,"new_low","dot_cond4_sub56.txt",3,1,"56_mixed_3_342"
"56.mixed","56","mixed",3,"new_med","dot_cond4_sub56.txt",6,0.5,"56_mixed_3_342"
"56.mixed","56","mixed",3,"new_high","dot_cond4_sub56.txt",9,0.444444444444444,"56_mixed_3_342"
"57.low","57","low",1,"prototype","dot_cond1_sub57.txt",1,1,"57_low_1_342"
"57.low","57","low",1,"old","dot_cond1_sub57.txt",99,0.646464646464647,"57_low_1_342"
"57.low","57","low",1,"new_low","dot_cond1_sub57.txt",3,1,"57_low_1_342"
"57.low","57","low",1,"new_med","dot_cond1_sub57.txt",6,0.833333333333333,"57_low_1_342"
"57.low","57","low",1,"new_high","dot_cond1_sub57.txt",9,0.666666666666667,"57_low_1_342"
"57.low","57","low",2,"prototype","dot_cond1_sub57.txt",1,1,"57_low_2_279"
"57.low","57","low",2,"old","dot_cond1_sub57.txt",99,0.737373737373737,"57_low_2_279"
"57.low","57","low",2,"new_low","dot_cond1_sub57.txt",3,1,"57_low_2_279"
"57.low","57","low",2,"new_med","dot_cond1_sub57.txt",6,0.833333333333333,"57_low_2_279"
"57.low","57","low",2,"new_high","dot_cond1_sub57.txt",9,0.444444444444444,"57_low_2_279"
"57.low","57","low",3,"prototype","dot_cond1_sub57.txt",1,1,"57_low_3_314"
"57.low","57","low",3,"old","dot_cond1_sub57.txt",99,0.585858585858586,"57_low_3_314"
"57.low","57","low",3,"new_low","dot_cond1_sub57.txt",3,0.333333333333333,"57_low_3_314"
"57.low","57","low",3,"new_med","dot_cond1_sub57.txt",6,0.666666666666667,"57_low_3_314"
"57.low","57","low",3,"new_high","dot_cond1_sub57.txt",9,0.333333333333333,"57_low_3_314"
"58.medium","58","medium",1,"prototype","dot_cond2_sub58.txt",1,1,"58_medium_1_283"
"58.medium","58","medium",1,"old","dot_cond2_sub58.txt",99,0.585858585858586,"58_medium_1_283"
"58.medium","58","medium",1,"new_low","dot_cond2_sub58.txt",3,0.666666666666667,"58_medium_1_283"
"58.medium","58","medium",1,"new_med","dot_cond2_sub58.txt",6,0.666666666666667,"58_medium_1_283"
"58.medium","58","medium",1,"new_high","dot_cond2_sub58.txt",9,0.777777777777778,"58_medium_1_283"
"58.medium","58","medium",2,"prototype","dot_cond2_sub58.txt",1,0,"58_medium_2_338"
"58.medium","58","medium",2,"old","dot_cond2_sub58.txt",99,0.494949494949495,"58_medium_2_338"
"58.medium","58","medium",2,"new_low","dot_cond2_sub58.txt",3,0.666666666666667,"58_medium_2_338"
"58.medium","58","medium",2,"new_med","dot_cond2_sub58.txt",6,0.666666666666667,"58_medium_2_338"
"58.medium","58","medium",2,"new_high","dot_cond2_sub58.txt",9,0.777777777777778,"58_medium_2_338"
"58.medium","58","medium",3,"prototype","dot_cond2_sub58.txt",1,1,"58_medium_3_341"
"58.medium","58","medium",3,"old","dot_cond2_sub58.txt",99,0.666666666666667,"58_medium_3_341"
"58.medium","58","medium",3,"new_low","dot_cond2_sub58.txt",3,1,"58_medium_3_341"
"58.medium","58","medium",3,"new_med","dot_cond2_sub58.txt",6,0.833333333333333,"58_medium_3_341"
"58.medium","58","medium",3,"new_high","dot_cond2_sub58.txt",9,0.777777777777778,"58_medium_3_341"
"59.high","59","high",1,"prototype","dot_cond3_sub59.txt",1,0,"59_high_1_302"
"59.high","59","high",1,"old","dot_cond3_sub59.txt",99,0.313131313131313,"59_high_1_302"
"59.high","59","high",1,"new_low","dot_cond3_sub59.txt",3,0.333333333333333,"59_high_1_302"
"59.high","59","high",1,"new_med","dot_cond3_sub59.txt",6,0,"59_high_1_302"
"59.high","59","high",1,"new_high","dot_cond3_sub59.txt",9,0.333333333333333,"59_high_1_302"
"59.high","59","high",2,"prototype","dot_cond3_sub59.txt",1,1,"59_high_2_271"
"59.high","59","high",2,"old","dot_cond3_sub59.txt",99,0.626262626262626,"59_high_2_271"
"59.high","59","high",2,"new_low","dot_cond3_sub59.txt",3,0.666666666666667,"59_high_2_271"
"59.high","59","high",2,"new_med","dot_cond3_sub59.txt",6,0.666666666666667,"59_high_2_271"
"59.high","59","high",2,"new_high","dot_cond3_sub59.txt",9,0.555555555555556,"59_high_2_271"
"59.high","59","high",3,"prototype","dot_cond3_sub59.txt",1,1,"59_high_3_283"
"59.high","59","high",3,"old","dot_cond3_sub59.txt",99,0.494949494949495,"59_high_3_283"
"59.high","59","high",3,"new_low","dot_cond3_sub59.txt",3,0.666666666666667,"59_high_3_283"
"59.high","59","high",3,"new_med","dot_cond3_sub59.txt",6,0.166666666666667,"59_high_3_283"
"59.high","59","high",3,"new_high","dot_cond3_sub59.txt",9,0.777777777777778,"59_high_3_283"
"6.medium","6","medium",1,"prototype","dot_cond2_sub6.txt",1,0,"6_medium_1_278"
"6.medium","6","medium",1,"old","dot_cond2_sub6.txt",99,0.343434343434343,"6_medium_1_278"
"6.medium","6","medium",1,"new_low","dot_cond2_sub6.txt",3,0.333333333333333,"6_medium_1_278"
"6.medium","6","medium",1,"new_med","dot_cond2_sub6.txt",6,0.333333333333333,"6_medium_1_278"
"6.medium","6","medium",1,"new_high","dot_cond2_sub6.txt",9,0.111111111111111,"6_medium_1_278"
"6.medium","6","medium",2,"prototype","dot_cond2_sub6.txt",1,1,"6_medium_2_295"
"6.medium","6","medium",2,"old","dot_cond2_sub6.txt",99,0.313131313131313,"6_medium_2_295"
"6.medium","6","medium",2,"new_low","dot_cond2_sub6.txt",3,0.333333333333333,"6_medium_2_295"
"6.medium","6","medium",2,"new_med","dot_cond2_sub6.txt",6,0.166666666666667,"6_medium_2_295"
"6.medium","6","medium",2,"new_high","dot_cond2_sub6.txt",9,0.333333333333333,"6_medium_2_295"
"6.medium","6","medium",3,"prototype","dot_cond2_sub6.txt",1,0,"6_medium_3_353"
"6.medium","6","medium",3,"old","dot_cond2_sub6.txt",99,0.262626262626263,"6_medium_3_353"
"6.medium","6","medium",3,"new_low","dot_cond2_sub6.txt",3,0,"6_medium_3_353"
"6.medium","6","medium",3,"new_med","dot_cond2_sub6.txt",6,0.333333333333333,"6_medium_3_353"
"6.medium","6","medium",3,"new_high","dot_cond2_sub6.txt",9,0,"6_medium_3_353"
"60.mixed","60","mixed",1,"prototype","dot_cond4_sub60.txt",1,1,"60_mixed_1_308"
"60.mixed","60","mixed",1,"old","dot_cond4_sub60.txt",99,0.414141414141414,"60_mixed_1_308"
"60.mixed","60","mixed",1,"new_low","dot_cond4_sub60.txt",3,1,"60_mixed_1_308"
"60.mixed","60","mixed",1,"new_med","dot_cond4_sub60.txt",6,0.666666666666667,"60_mixed_1_308"
"60.mixed","60","mixed",1,"new_high","dot_cond4_sub60.txt",9,0.222222222222222,"60_mixed_1_308"
"60.mixed","60","mixed",2,"prototype","dot_cond4_sub60.txt",1,0,"60_mixed_2_295"
"60.mixed","60","mixed",2,"old","dot_cond4_sub60.txt",99,0.434343434343434,"60_mixed_2_295"
"60.mixed","60","mixed",2,"new_low","dot_cond4_sub60.txt",3,0,"60_mixed_2_295"
"60.mixed","60","mixed",2,"new_med","dot_cond4_sub60.txt",6,0.333333333333333,"60_mixed_2_295"
"60.mixed","60","mixed",2,"new_high","dot_cond4_sub60.txt",9,0.111111111111111,"60_mixed_2_295"
"60.mixed","60","mixed",3,"prototype","dot_cond4_sub60.txt",1,0,"60_mixed_3_320"
"60.mixed","60","mixed",3,"old","dot_cond4_sub60.txt",99,0.414141414141414,"60_mixed_3_320"
"60.mixed","60","mixed",3,"new_low","dot_cond4_sub60.txt",3,0,"60_mixed_3_320"
"60.mixed","60","mixed",3,"new_med","dot_cond4_sub60.txt",6,0.166666666666667,"60_mixed_3_320"
"60.mixed","60","mixed",3,"new_high","dot_cond4_sub60.txt",9,0.111111111111111,"60_mixed_3_320"
"61.low","61","low",1,"prototype","dot_cond1_sub61.txt",1,1,"61_low_1_306"
"61.low","61","low",1,"old","dot_cond1_sub61.txt",99,0.777777777777778,"61_low_1_306"
"61.low","61","low",1,"new_low","dot_cond1_sub61.txt",3,1,"61_low_1_306"
"61.low","61","low",1,"new_med","dot_cond1_sub61.txt",6,0.5,"61_low_1_306"
"61.low","61","low",1,"new_high","dot_cond1_sub61.txt",9,0.222222222222222,"61_low_1_306"
"61.low","61","low",2,"prototype","dot_cond1_sub61.txt",1,1,"61_low_2_334"
"61.low","61","low",2,"old","dot_cond1_sub61.txt",99,0.96969696969697,"61_low_2_334"
"61.low","61","low",2,"new_low","dot_cond1_sub61.txt",3,1,"61_low_2_334"
"61.low","61","low",2,"new_med","dot_cond1_sub61.txt",6,1,"61_low_2_334"
"61.low","61","low",2,"new_high","dot_cond1_sub61.txt",9,0.777777777777778,"61_low_2_334"
"61.low","61","low",3,"prototype","dot_cond1_sub61.txt",1,1,"61_low_3_295"
"61.low","61","low",3,"old","dot_cond1_sub61.txt",99,0.94949494949495,"61_low_3_295"
"61.low","61","low",3,"new_low","dot_cond1_sub61.txt",3,1,"61_low_3_295"
"61.low","61","low",3,"new_med","dot_cond1_sub61.txt",6,0.833333333333333,"61_low_3_295"
"61.low","61","low",3,"new_high","dot_cond1_sub61.txt",9,0.666666666666667,"61_low_3_295"
"62.medium","62","medium",1,"prototype","dot_cond2_sub62.txt",1,1,"62_medium_1_306"
"62.medium","62","medium",1,"old","dot_cond2_sub62.txt",99,0.525252525252525,"62_medium_1_306"
"62.medium","62","medium",1,"new_low","dot_cond2_sub62.txt",3,0.333333333333333,"62_medium_1_306"
"62.medium","62","medium",1,"new_med","dot_cond2_sub62.txt",6,0.666666666666667,"62_medium_1_306"
"62.medium","62","medium",1,"new_high","dot_cond2_sub62.txt",9,0.444444444444444,"62_medium_1_306"
"62.medium","62","medium",2,"prototype","dot_cond2_sub62.txt",1,0,"62_medium_2_347"
"62.medium","62","medium",2,"old","dot_cond2_sub62.txt",99,0.838383838383838,"62_medium_2_347"
"62.medium","62","medium",2,"new_low","dot_cond2_sub62.txt",3,0,"62_medium_2_347"
"62.medium","62","medium",2,"new_med","dot_cond2_sub62.txt",6,0.333333333333333,"62_medium_2_347"
"62.medium","62","medium",2,"new_high","dot_cond2_sub62.txt",9,0.555555555555556,"62_medium_2_347"
"62.medium","62","medium",3,"prototype","dot_cond2_sub62.txt",1,0,"62_medium_3_285"
"62.medium","62","medium",3,"old","dot_cond2_sub62.txt",99,0.565656565656566,"62_medium_3_285"
"62.medium","62","medium",3,"new_low","dot_cond2_sub62.txt",3,0.333333333333333,"62_medium_3_285"
"62.medium","62","medium",3,"new_med","dot_cond2_sub62.txt",6,0.666666666666667,"62_medium_3_285"
"62.medium","62","medium",3,"new_high","dot_cond2_sub62.txt",9,0.111111111111111,"62_medium_3_285"
"63.high","63","high",1,"prototype","dot_cond3_sub63.txt",1,1,"63_high_1_334"
"63.high","63","high",1,"old","dot_cond3_sub63.txt",99,0.646464646464647,"63_high_1_334"
"63.high","63","high",1,"new_low","dot_cond3_sub63.txt",3,1,"63_high_1_334"
"63.high","63","high",1,"new_med","dot_cond3_sub63.txt",6,0.333333333333333,"63_high_1_334"
"63.high","63","high",1,"new_high","dot_cond3_sub63.txt",9,0.666666666666667,"63_high_1_334"
"63.high","63","high",2,"prototype","dot_cond3_sub63.txt",1,1,"63_high_2_328"
"63.high","63","high",2,"old","dot_cond3_sub63.txt",99,0.686868686868687,"63_high_2_328"
"63.high","63","high",2,"new_low","dot_cond3_sub63.txt",3,0.333333333333333,"63_high_2_328"
"63.high","63","high",2,"new_med","dot_cond3_sub63.txt",6,0.166666666666667,"63_high_2_328"
"63.high","63","high",2,"new_high","dot_cond3_sub63.txt",9,0.777777777777778,"63_high_2_328"
"63.high","63","high",3,"prototype","dot_cond3_sub63.txt",1,1,"63_high_3_290"
"63.high","63","high",3,"old","dot_cond3_sub63.txt",99,0.585858585858586,"63_high_3_290"
"63.high","63","high",3,"new_low","dot_cond3_sub63.txt",3,1,"63_high_3_290"
"63.high","63","high",3,"new_med","dot_cond3_sub63.txt",6,1,"63_high_3_290"
"63.high","63","high",3,"new_high","dot_cond3_sub63.txt",9,0.888888888888889,"63_high_3_290"
"64.mixed","64","mixed",1,"prototype","dot_cond4_sub64.txt",1,0,"64_mixed_1_294"
"64.mixed","64","mixed",1,"old","dot_cond4_sub64.txt",99,0.272727272727273,"64_mixed_1_294"
"64.mixed","64","mixed",1,"new_low","dot_cond4_sub64.txt",3,0.333333333333333,"64_mixed_1_294"
"64.mixed","64","mixed",1,"new_med","dot_cond4_sub64.txt",6,0.166666666666667,"64_mixed_1_294"
"64.mixed","64","mixed",1,"new_high","dot_cond4_sub64.txt",9,0.333333333333333,"64_mixed_1_294"
"64.mixed","64","mixed",2,"prototype","dot_cond4_sub64.txt",1,1,"64_mixed_2_281"
"64.mixed","64","mixed",2,"old","dot_cond4_sub64.txt",99,0.363636363636364,"64_mixed_2_281"
"64.mixed","64","mixed",2,"new_low","dot_cond4_sub64.txt",3,0.666666666666667,"64_mixed_2_281"
"64.mixed","64","mixed",2,"new_med","dot_cond4_sub64.txt",6,0,"64_mixed_2_281"
"64.mixed","64","mixed",2,"new_high","dot_cond4_sub64.txt",9,0.222222222222222,"64_mixed_2_281"
"64.mixed","64","mixed",3,"prototype","dot_cond4_sub64.txt",1,0,"64_mixed_3_336"
"64.mixed","64","mixed",3,"old","dot_cond4_sub64.txt",99,0.353535353535354,"64_mixed_3_336"
"64.mixed","64","mixed",3,"new_low","dot_cond4_sub64.txt",3,0.666666666666667,"64_mixed_3_336"
"64.mixed","64","mixed",3,"new_med","dot_cond4_sub64.txt",6,0,"64_mixed_3_336"
"64.mixed","64","mixed",3,"new_high","dot_cond4_sub64.txt",9,0.333333333333333,"64_mixed_3_336"
"65.low","65","low",1,"prototype","dot_cond1_sub65.txt",1,1,"65_low_1_322"
"65.low","65","low",1,"old","dot_cond1_sub65.txt",99,0.95959595959596,"65_low_1_322"
"65.low","65","low",1,"new_low","dot_cond1_sub65.txt",3,1,"65_low_1_322"
"65.low","65","low",1,"new_med","dot_cond1_sub65.txt",6,0.833333333333333,"65_low_1_322"
"65.low","65","low",1,"new_high","dot_cond1_sub65.txt",9,0.777777777777778,"65_low_1_322"
"65.low","65","low",2,"prototype","dot_cond1_sub65.txt",1,1,"65_low_2_350"
"65.low","65","low",2,"old","dot_cond1_sub65.txt",99,0.929292929292929,"65_low_2_350"
"65.low","65","low",2,"new_low","dot_cond1_sub65.txt",3,1,"65_low_2_350"
"65.low","65","low",2,"new_med","dot_cond1_sub65.txt",6,1,"65_low_2_350"
"65.low","65","low",2,"new_high","dot_cond1_sub65.txt",9,0.666666666666667,"65_low_2_350"
"65.low","65","low",3,"prototype","dot_cond1_sub65.txt",1,1,"65_low_3_279"
"65.low","65","low",3,"old","dot_cond1_sub65.txt",99,0.888888888888889,"65_low_3_279"
"65.low","65","low",3,"new_low","dot_cond1_sub65.txt",3,1,"65_low_3_279"
"65.low","65","low",3,"new_med","dot_cond1_sub65.txt",6,1,"65_low_3_279"
"65.low","65","low",3,"new_high","dot_cond1_sub65.txt",9,0.888888888888889,"65_low_3_279"
"66.medium","66","medium",1,"prototype","dot_cond2_sub66.txt",1,1,"66_medium_1_311"
"66.medium","66","medium",1,"old","dot_cond2_sub66.txt",99,0.797979797979798,"66_medium_1_311"
"66.medium","66","medium",1,"new_low","dot_cond2_sub66.txt",3,1,"66_medium_1_311"
"66.medium","66","medium",1,"new_med","dot_cond2_sub66.txt",6,1,"66_medium_1_311"
"66.medium","66","medium",1,"new_high","dot_cond2_sub66.txt",9,0.888888888888889,"66_medium_1_311"
"66.medium","66","medium",2,"prototype","dot_cond2_sub66.txt",1,1,"66_medium_2_351"
"66.medium","66","medium",2,"old","dot_cond2_sub66.txt",99,0.848484848484849,"66_medium_2_351"
"66.medium","66","medium",2,"new_low","dot_cond2_sub66.txt",3,1,"66_medium_2_351"
"66.medium","66","medium",2,"new_med","dot_cond2_sub66.txt",6,1,"66_medium_2_351"
"66.medium","66","medium",2,"new_high","dot_cond2_sub66.txt",9,0.777777777777778,"66_medium_2_351"
"66.medium","66","medium",3,"prototype","dot_cond2_sub66.txt",1,1,"66_medium_3_285"
"66.medium","66","medium",3,"old","dot_cond2_sub66.txt",99,0.656565656565657,"66_medium_3_285"
"66.medium","66","medium",3,"new_low","dot_cond2_sub66.txt",3,0.666666666666667,"66_medium_3_285"
"66.medium","66","medium",3,"new_med","dot_cond2_sub66.txt",6,1,"66_medium_3_285"
"66.medium","66","medium",3,"new_high","dot_cond2_sub66.txt",9,1,"66_medium_3_285"
"67.high","67","high",1,"prototype","dot_cond3_sub67.txt",1,1,"67_high_1_311"
"67.high","67","high",1,"old","dot_cond3_sub67.txt",99,0.545454545454545,"67_high_1_311"
"67.high","67","high",1,"new_low","dot_cond3_sub67.txt",3,1,"67_high_1_311"
"67.high","67","high",1,"new_med","dot_cond3_sub67.txt",6,1,"67_high_1_311"
"67.high","67","high",1,"new_high","dot_cond3_sub67.txt",9,0.222222222222222,"67_high_1_311"
"67.high","67","high",2,"prototype","dot_cond3_sub67.txt",1,0,"67_high_2_339"
"67.high","67","high",2,"old","dot_cond3_sub67.txt",99,0.545454545454545,"67_high_2_339"
"67.high","67","high",2,"new_low","dot_cond3_sub67.txt",3,1,"67_high_2_339"
"67.high","67","high",2,"new_med","dot_cond3_sub67.txt",6,0.833333333333333,"67_high_2_339"
"67.high","67","high",2,"new_high","dot_cond3_sub67.txt",9,0.888888888888889,"67_high_2_339"
"67.high","67","high",3,"prototype","dot_cond3_sub67.txt",1,1,"67_high_3_310"
