"","phase","block","trial","itemtype","category","token","distortion","response","correct","rt","dot1x","dot1y","dot2x","dot2y","dot3x","dot3y","dot4x","dot4y","dot5x","dot5y","dot6x","dot6y","dot7x","dot7y","dot8x","dot8y","dot9x","dot9y","ID","condition"
"198",1,8,9,1,2,68,1,2,1,593,0,1,8,11,9,14,-1,12,4,-8,-9,16,8,-10,1,7,0,18,1,1
"199",1,8,10,1,1,70,1,1,1,679,14,13,2,12,12,11,9,-7,4,-4,-2,-5,6,-13,-2,-1,10,-4,1,1
"200",1,8,11,1,3,69,1,3,1,747,-5,-5,3,-8,11,-13,8,3,-4,5,7,-10,8,-14,13,-10,-11,8,1,1
"201",1,8,12,1,1,64,1,1,1,762,14,12,1,17,12,11,7,-4,4,-4,-3,-5,6,-14,-3,-2,15,-7,1,1
"202",1,8,13,1,3,71,1,3,1,806,-5,-6,4,-8,10,-13,7,3,-3,6,8,-10,8,-14,12,-10,-10,7,1,1
"203",1,8,14,1,2,64,1,2,1,645,1,0,9,13,8,15,-4,17,5,-8,-9,15,6,-11,0,7,4,13,1,1
"204",1,8,15,1,1,69,1,1,1,569,15,11,1,13,17,12,7,-3,4,-4,-3,-5,6,-13,-3,-2,10,-3,1,1
"205",1,8,16,1,1,71,1,1,1,1345,14,12,0,13,12,11,5,-2,4,-4,-3,-6,6,-13,-4,-2,10,-3,1,1
"206",1,8,17,1,1,68,1,1,1,618,15,11,1,13,12,11,6,-3,4,-4,-2,-6,6,-12,-4,-1,11,-3,1,1
"207",1,8,18,1,1,72,1,2,0,879,14,12,2,12,11,12,12,6,3,-3,-8,1,6,-13,-2,-3,11,-5,1,1
"208",1,8,19,1,2,72,1,2,1,569,-1,0,8,11,9,15,-1,11,4,-8,-10,15,7,-9,1,8,3,14,1,1
"209",1,8,20,1,3,64,1,3,1,592,-5,-5,4,-8,11,-14,7,3,-4,5,9,-11,7,-13,13,-11,-12,9,1,1
"210",1,8,21,1,2,71,1,2,1,598,0,1,8,11,10,15,-2,12,4,-8,-9,15,7,-9,2,6,3,14,1,1
"211",1,8,22,1,1,65,1,1,1,845,13,11,1,12,11,12,6,-3,5,-6,-4,-4,5,-12,-3,-2,10,-3,1,1
"212",1,8,23,1,3,66,1,3,1,538,-6,-5,4,-9,11,-14,6,4,-4,5,9,-11,8,-14,16,-14,-11,8,1,1
"213",1,8,24,1,1,66,1,1,1,611,14,13,1,13,12,12,6,-3,4,-4,-4,-4,7,-12,-3,-2,10,-3,1,1
"214",1,8,25,1,3,68,1,3,1,585,-4,-7,3,-9,9,-12,6,5,-4,5,6,-9,8,-14,11,-11,-9,8,1,1
"215",1,8,26,1,2,65,1,2,1,815,0,1,7,10,9,15,-1,11,3,-9,-9,14,7,-9,5,7,2,14,1,1
"216",1,8,27,1,2,67,1,2,1,605,0,1,7,11,10,16,-1,13,5,-8,-9,15,7,-9,2,8,4,14,1,1
"217",1,9,1,1,3,78,1,3,1,642,-6,-4,5,-8,10,-3,7,3,-5,5,8,-10,8,-15,22,-8,-10,8,1,1
"218",1,9,2,1,2,80,1,2,1,599,0,0,9,10,8,16,0,11,4,-8,-8,15,8,-9,1,7,4,14,1,1
"219",1,9,3,1,2,73,1,2,1,588,4,1,8,10,9,16,-1,12,4,-10,-8,14,6,-8,3,11,4,13,1,1
"220",1,9,4,1,3,73,1,3,1,466,-5,-4,1,-5,10,-13,7,2,-5,6,8,-10,7,-14,12,-10,-10,7,1,1
"221",1,9,5,1,1,73,1,1,1,606,14,12,0,14,13,9,5,-2,4,-4,-3,-4,6,-13,-7,-1,10,-2,1,1
"222",1,9,6,1,3,76,1,3,1,533,-4,-6,4,-8,5,-10,9,3,-4,4,8,-11,8,-14,12,-11,-11,8,1,1
"223",1,9,7,1,2,74,1,2,1,447,1,2,7,11,7,17,-2,11,4,-8,-9,15,8,-10,1,8,4,14,1,1
"224",1,9,8,1,1,78,1,1,1,586,14,12,1,13,11,12,6,-3,4,-5,-13,2,7,-13,-3,-2,10,-3,1,1
"225",1,9,9,1,2,76,1,2,1,752,0,1,9,10,11,15,-2,13,4,-8,-10,14,7,-10,2,7,-1,15,1,1
"226",1,9,10,1,1,74,1,2,0,530,14,12,0,13,13,10,5,-2,4,-4,-3,-5,6,-13,-3,-2,10,-3,1,1
"227",1,9,11,1,1,75,1,1,1,796,14,12,1,13,12,10,6,-4,3,-3,-3,-7,6,-13,6,0,10,-3,1,1
"228",1,9,12,1,3,79,1,3,1,1515,-5,-5,5,-8,11,-14,8,4,-2,7,8,-9,8,-14,3,-5,-11,8,1,1
"229",1,9,13,1,2,77,1,2,1,1741,0,1,9,12,14,10,-1,12,5,-6,-9,14,7,-9,2,8,3,15,1,1
"230",1,9,14,1,3,75,1,3,1,695,-5,-4,4,-8,11,-13,7,2,-4,5,8,-10,7,-14,11,-9,-11,8,1,1
"231",1,9,15,1,3,80,1,3,1,618,-5,-4,4,-8,10,-13,5,4,-5,5,9,-11,8,-14,12,-9,-12,9,1,1
"232",1,9,16,1,3,81,1,3,1,462,-5,-5,4,-8,11,-14,6,4,-4,6,8,-10,8,-14,12,-10,-11,9,1,1
"233",1,9,17,1,2,78,1,2,1,714,0,2,8,11,10,15,0,12,4,-8,-10,15,1,-7,1,4,3,13,1,1
"234",1,9,18,1,1,76,1,1,1,587,14,12,1,13,12,10,6,-3,3,-4,-3,-5,7,-14,-2,-3,9,-3,1,1
"235",1,9,19,1,2,79,1,2,1,1152,0,1,8,11,9,14,-3,14,5,-8,-9,15,8,-8,1,7,2,14,1,1
"236",1,9,20,1,1,80,1,1,1,703,13,11,0,12,11,10,7,-2,2,-4,-4,-5,6,-13,-2,-3,10,-3,1,1
"237",1,9,21,1,1,77,1,1,1,705,15,11,2,14,12,11,6,-4,4,-3,2,-7,6,-12,-3,-3,11,-1,1,1
"238",1,9,22,1,2,81,1,2,1,739,0,0,8,11,10,14,-2,13,3,-9,-9,15,6,-8,2,8,2,14,1,1
"239",1,9,23,1,2,75,1,2,1,500,-1,1,6,10,11,16,-1,12,4,-8,-11,15,7,-5,1,7,3,14,1,1
"240",1,9,24,1,3,74,1,3,1,414,-5,-6,5,-7,10,-13,5,3,-5,4,8,-11,8,-14,11,-10,-12,7,1,1
"241",1,9,25,1,3,77,1,3,1,428,-3,-7,4,-8,11,-14,7,3,-4,5,7,-10,7,-14,9,-16,-11,8,1,1
"242",1,9,26,1,1,81,1,1,1,712,15,11,1,13,11,12,6,-3,5,-6,-13,1,7,-14,-3,-2,11,-3,1,1
"243",1,9,27,1,1,79,1,1,1,603,15,11,1,14,12,11,5,-3,3,-4,-3,-5,7,-11,-3,-2,12,-2,1,1
"244",1,10,1,1,3,82,1,3,1,625,-5,-6,5,-7,11,-12,7,2,-4,6,8,-11,8,-14,12,-10,-11,8,1,1
"245",1,10,2,1,1,86,1,1,1,647,15,12,1,13,11,11,6,-3,6,6,-3,-6,6,-13,-3,-2,10,-3,1,1
"246",1,10,3,1,2,84,1,2,1,810,0,1,8,12,9,15,0,11,2,-8,-8,14,7,-10,1,7,2,14,1,1
"247",1,10,4,1,2,88,1,2,1,521,0,1,9,11,9,15,-9,9,4,-7,-10,14,7,-9,1,6,3,14,1,1
"248",1,10,5,1,1,88,1,1,1,641,14,12,0,14,11,12,7,-2,3,-4,-3,-5,6,-13,-6,-5,10,-3,1,1
"249",1,10,6,1,1,85,1,1,1,614,13,13,0,14,12,11,7,-2,5,-5,-3,-5,6,-13,-5,-1,10,-3,1,1
"250",1,10,7,1,2,87,1,2,1,1293,0,1,7,12,8,14,-1,12,3,-7,-10,17,6,-10,0,8,3,13,1,1
"251",1,10,8,1,1,82,1,1,1,693,15,12,1,12,11,10,7,-3,3,-3,-3,-5,5,-12,-2,-3,11,-2,1,1
"252",1,10,9,1,2,82,1,2,1,663,0,1,7,10,9,15,0,11,4,-9,-8,15,7,-9,0,7,3,15,1,1
"253",1,10,10,1,1,84,1,1,1,698,14,12,2,13,11,12,6,-3,4,-4,-5,-3,7,-13,-7,1,10,-3,1,1
"254",1,10,11,1,2,83,1,2,1,525,1,0,7,11,10,14,0,17,4,-6,-9,15,8,-10,0,7,3,14,1,1
"255",1,10,12,1,3,90,1,3,1,470,-14,1,5,-18,11,-14,7,3,-4,5,8,-11,8,-14,11,-10,-11,9,1,1
"256",1,10,13,1,3,86,1,3,1,641,-5,-5,4,-8,11,-13,7,3,-4,5,9,-12,7,-14,12,-9,-11,8,1,1
"257",1,10,14,1,3,83,1,3,1,453,-5,-4,4,-8,10,-13,8,5,-5,4,8,-10,8,-15,12,-10,-12,9,1,1
"258",1,10,15,1,3,84,1,3,1,496,-6,-4,5,-9,11,-14,6,3,-3,5,8,-10,7,-13,12,-10,-10,9,1,1
"259",1,10,16,1,3,88,1,3,1,1608,-6,-6,5,-8,10,-13,11,12,-4,5,8,-10,9,-15,12,-11,-11,9,1,1
"260",1,10,17,1,3,85,1,3,1,693,-5,-5,4,-8,0,-15,8,4,-4,3,8,-11,8,-14,12,-10,-12,7,1,1
"261",1,10,18,1,2,89,1,2,1,2087,-1,1,8,11,8,16,-1,13,-1,-17,-9,16,7,-9,1,7,3,14,1,1
"262",1,10,19,1,2,85,1,2,1,977,1,-1,8,11,9,15,-2,11,4,-8,-9,15,7,-9,0,8,3,14,1,1
"263",1,10,20,1,2,90,1,2,1,458,0,1,7,12,10,13,-1,12,4,-9,-9,15,7,-9,1,7,3,14,1,1
"264",1,10,21,1,3,87,1,3,1,774,-6,-5,4,-8,11,-13,8,2,-3,4,0,-3,8,-14,8,-11,-11,7,1,1
"265",1,10,22,1,1,89,1,1,1,901,14,12,2,13,12,11,6,-2,4,-4,-7,-7,6,-13,-4,-2,9,-3,1,1
"266",1,10,23,1,3,89,1,3,1,880,-4,-5,4,-8,8,-14,6,3,-4,5,18,-15,3,-11,8,-5,-11,7,1,1
"267",1,10,24,1,1,90,1,1,1,1324,14,12,2,14,13,10,6,-2,5,-5,-3,-4,6,-13,3,-11,15,1,1,1
"268",1,10,25,1,2,86,1,2,1,1157,2,1,10,12,0,24,0,12,4,-8,-9,16,7,-9,1,7,2,16,1,1
"269",1,10,26,1,1,83,1,1,1,597,14,11,1,13,11,11,7,-5,4,-4,-3,-5,7,-12,-2,-3,9,-2,1,1
"270",1,10,27,1,1,87,1,1,1,748,13,11,2,15,11,12,5,-2,4,-4,-3,-5,7,-14,-3,-2,10,-3,1,1
"271",2,1,1,1,3,89,1,3,1,2028,-4,-5,4,-8,8,-14,6,3,-4,5,18,-15,3,-11,8,-5,-11,7,1,1
"272",2,1,2,5,2,7,3,1,0,2713,-1,5,12,7,18,22,-1,13,8,-12,-10,16,1,-5,0,11,12,24,1,1
"273",2,1,3,4,1,3,2,1,1,1387,10,8,-1,12,13,10,4,6,4,-3,-3,-3,6,-12,-3,0,11,-3,1,1
"274",2,1,4,4,3,3,2,3,1,818,-3,-7,3,-7,10,-12,8,3,-13,-4,9,-9,9,-15,14,-9,-12,6,1,1
"275",2,1,5,4,1,6,2,1,1,734,13,12,0,14,8,20,7,-3,5,-5,-4,-4,8,-15,-1,-3,12,-5,1,1
"276",2,1,6,1,1,34,1,1,1,766,14,12,0,13,13,10,5,-3,3,-4,-3,-4,5,-13,-2,-2,11,-2,1,1
"277",2,1,7,1,3,34,1,3,1,716,-5,-5,3,-7,10,-13,6,4,-4,5,13,-12,8,-14,11,-9,-11,9,1,1
"278",2,1,8,5,2,1,3,2,1,1646,-3,7,12,6,12,13,1,2,3,-9,-9,18,0,-13,-2,2,-2,15,1,1
"279",2,1,9,1,3,64,1,3,1,521,-5,-5,4,-8,11,-14,7,3,-4,5,9,-11,7,-13,13,-11,-12,9,1,1
"280",2,1,10,3,3,2,1,3,1,721,-5,-5,5,-9,10,-13,6,3,-4,5,8,-10,8,-15,11,-9,-11,8,1,1
"281",2,1,11,1,2,52,1,2,1,818,0,1,7,11,10,14,0,14,4,-8,-9,15,7,-9,1,7,2,13,1,1
"282",2,1,12,4,2,2,2,2,1,686,2,0,8,10,-1,23,-1,13,2,-9,-9,16,12,-14,3,5,5,12,1,1
"283",2,1,13,4,3,6,2,3,1,543,-5,-4,4,-5,11,-13,-1,6,-7,3,9,-10,7,-13,13,-10,-11,6,1,1
"284",2,1,14,4,2,5,2,2,1,808,3,4,6,9,4,15,-3,14,3,-11,-8,15,9,-9,11,15,-2,6,1,1
"285",2,1,15,4,2,1,2,2,1,1989,-1,2,9,21,11,17,-5,3,3,-9,-8,15,11,-6,1,9,3,13,1,1
"286",2,1,16,4,1,4,2,1,1,549,14,13,-1,11,14,10,5,-1,4,-6,-2,-6,3,-11,-4,-1,9,-5,1,1
"287",2,1,17,4,3,4,2,3,1,605,-15,3,5,-8,8,-14,4,-1,-2,4,2,-17,9,-16,14,-12,-12,10,1,1
"288",2,1,18,5,1,2,3,1,1,852,14,11,0,8,13,2,12,-4,5,-3,-4,-4,6,-19,-1,-6,15,-3,1,1
"289",2,1,19,5,1,6,3,2,0,1504,19,18,0,13,13,10,2,0,9,-9,-6,-2,2,-18,-8,-1,6,-13,1,1
"290",2,1,20,1,1,20,1,1,1,641,14,13,0,13,12,11,6,-3,3,-4,-3,-6,7,-12,-3,-2,10,-3,1,1
"291",2,1,21,4,1,2,2,1,1,902,12,12,2,13,13,10,2,-3,5,-4,-1,-4,1,-11,-5,-1,12,1,1,1
"292",2,1,22,3,1,3,1,2,0,1744,16,10,0,12,3,13,8,-4,4,-4,-2,-12,6,-13,2,5,11,-4,1,1
"293",2,1,23,5,3,6,3,1,0,4345,0,-10,8,-3,4,-23,15,6,3,-2,13,0,9,-14,17,-7,-9,3,1,1
"294",2,1,24,5,1,4,3,3,0,2393,6,11,1,12,21,2,7,-2,3,-5,-10,-6,2,-20,-11,2,15,7,1,1
"295",2,1,25,2,1,0,0,1,1,821,14,12,1,13,12,11,6,-3,4,-4,-3,-5,6,-13,-3,-2,10,-3,1,1
"296",2,1,26,5,3,8,3,3,1,1458,-9,-2,5,-7,10,-12,2,2,6,-2,-2,-6,4,-13,12,-11,-8,5,1,1
"297",2,1,27,1,2,37,1,2,1,692,1,1,7,11,10,15,-6,8,5,2,-10,15,3,-5,0,8,4,15,1,1
"298",2,1,28,5,2,6,3,2,1,1159,0,2,14,4,9,16,-5,16,4,-9,-8,14,-3,-17,1,8,4,13,1,1
"299",2,1,29,1,2,40,1,2,1,1029,1,0,9,10,4,19,0,12,5,-9,-9,15,7,-8,1,7,4,13,1,1
"300",2,1,30,4,3,2,2,3,1,1065,-2,-9,-5,-6,10,-14,15,12,-5,5,2,-6,8,-15,11,-10,-10,7,1,1
"301",2,1,31,5,2,2,3,2,1,780,-1,-1,9,9,14,14,1,13,2,-6,-13,17,9,-19,1,9,-6,5,1,1
"302",2,1,32,3,1,1,1,1,1,713,17,10,1,13,11,10,6,-3,9,6,-5,-4,5,-13,-3,-3,9,-3,1,1
"303",2,1,33,5,3,7,3,2,0,1529,-13,4,9,-6,9,-13,11,1,-7,2,-2,-13,-2,-18,12,-15,-13,9,1,1
"304",2,1,34,5,2,4,3,3,0,807,-4,8,9,13,10,11,5,10,9,-11,-7,16,7,-8,1,5,12,5,1,1
"305",2,1,35,1,3,87,1,3,1,612,-6,-5,4,-8,11,-13,8,2,-3,4,0,-3,8,-14,8,-11,-11,7,1,1
"306",2,1,36,1,1,50,1,1,1,1419,14,12,1,13,11,12,5,-2,4,-4,-3,-5,13,-9,-2,-2,10,-2,1,1
"307",2,1,37,1,1,37,1,1,1,1007,14,11,2,14,12,10,6,-2,4,-4,-7,-11,6,-14,-4,-2,10,-2,1,1
"308",2,1,38,5,2,5,3,2,1,963,0,2,0,10,19,21,1,13,-2,-18,-13,19,6,-9,2,7,9,15,1,1
"309",2,1,39,3,3,1,1,3,1,873,-4,-8,4,-7,7,-23,7,3,-5,5,8,-9,8,-14,12,-9,-11,8,1,1
"310",2,1,40,1,3,56,1,3,1,675,-6,-4,4,-7,11,-14,7,3,-5,5,8,-10,8,-15,13,-10,-1,4,1,1
"311",2,1,41,4,2,4,2,1,0,2711,2,-1,9,9,10,15,0,13,9,-6,-10,17,5,-9,1,9,5,15,1,1
"312",2,1,42,1,2,66,1,2,1,2039,-1,-1,8,11,10,14,-1,12,4,-8,-8,16,8,-10,1,7,3,14,1,1
"313",2,1,43,5,3,2,3,3,1,709,-4,-7,7,-10,14,-23,-1,2,-3,4,3,-7,7,-14,8,-8,-7,9,1,1
"314",2,1,44,5,3,1,3,3,1,1335,0,-10,4,-6,6,-9,5,0,-6,4,16,-14,10,-22,11,-11,-3,4,1,1
"315",2,1,45,1,3,40,1,2,0,1886,-5,-6,4,-8,11,-14,6,2,-10,4,8,-10,8,-14,12,-11,-10,8,1,1
"316",2,1,46,5,1,9,3,1,1,1167,16,13,-3,15,11,11,15,-1,11,-9,-4,-3,5,-9,0,6,11,1,1,1
"317",2,1,47,1,1,66,1,1,1,717,14,13,1,13,12,12,6,-3,4,-4,-4,-4,7,-12,-3,-2,10,-3,1,1
"318",2,1,48,1,3,50,1,3,1,781,-5,-4,5,-7,10,-13,6,2,-3,4,8,-10,7,-23,14,-11,-11,8,1,1
"319",2,1,49,5,1,7,3,2,0,1468,16,12,5,19,17,3,8,-2,8,-11,-5,-3,4,-11,1,1,10,-9,1,1
"320",2,1,50,2,3,0,0,3,1,1249,-5,-5,4,-8,10,-13,7,3,-4,5,8,-10,8,-14,12,-10,-11,8,1,1
"321",2,1,51,5,3,5,3,3,1,2988,-10,5,3,-1,10,-14,3,2,-11,-1,9,-11,6,-12,14,-6,-18,-2,1,1
"322",2,1,52,1,2,23,1,2,1,644,0,2,7,12,9,15,-1,12,3,-8,-9,15,6,-9,0,7,3,14,1,1
"323",2,1,53,4,1,1,2,2,0,727,14,14,2,13,11,14,1,0,4,-3,-2,-6,5,-14,-1,-2,12,-5,1,1
"324",2,1,54,5,1,1,3,3,0,2217,6,19,-9,13,9,12,5,6,0,-1,-1,2,9,-3,-13,-9,20,-8,1,1
"325",2,1,55,1,1,63,1,2,0,590,14,13,2,13,14,9,6,-3,4,-4,-3,-5,6,-13,-3,-1,10,-3,1,1
"326",2,1,56,1,1,87,1,1,1,691,13,11,2,15,11,12,5,-2,4,-4,-3,-5,7,-14,-3,-2,10,-3,1,1
"327",2,1,57,3,2,3,1,2,1,662,1,1,5,15,9,15,-1,12,4,-7,-10,15,6,-9,1,8,3,14,1,1
"328",2,1,58,1,3,57,1,3,1,585,-4,-7,1,-5,10,-13,7,2,-4,5,8,-9,8,-14,12,-10,-11,8,1,1
"329",2,1,59,5,1,5,3,1,1,1118,6,15,0,15,12,9,6,-4,11,-5,-1,-5,1,-17,-4,-2,11,-11,1,1
"330",2,1,60,3,2,1,1,2,1,1230,-1,0,8,10,9,15,0,12,4,-8,-10,16,7,-9,1,8,3,15,1,1
"331",2,1,61,1,2,38,1,2,1,1114,1,1,8,11,9,15,-2,12,3,-8,-9,15,7,-9,2,7,3,15,1,1
"332",2,1,62,5,3,4,3,3,1,829,-1,-13,12,-5,4,-19,11,-1,-2,3,5,-6,9,-15,13,-11,-12,10,1,1
"333",2,1,63,5,3,9,3,3,1,794,-10,3,5,-3,9,-13,3,1,1,0,-2,-15,10,-7,16,-20,-16,7,1,1
"334",2,1,64,5,1,8,3,1,1,1160,21,18,0,13,15,6,5,-1,5,-4,-4,-4,4,-11,-2,-7,10,-4,1,1
"335",2,1,65,4,3,5,2,3,1,788,-4,-3,6,-9,18,-20,7,5,0,7,10,-11,7,-14,13,-10,-12,9,1,1
"336",2,1,66,2,2,0,0,2,1,1698,0,1,8,11,9,15,-1,12,4,-8,-9,15,7,-9,1,7,3,14,1,1
"337",2,1,67,4,2,6,2,2,1,1485,1,1,7,18,4,20,0,11,4,-9,-10,16,8,-9,-1,7,3,13,1,1
"338",2,1,68,1,1,13,1,1,1,1471,15,11,0,12,11,11,6,-3,4,-4,-3,-5,6,-13,-4,-2,10,-3,1,1
"339",2,1,69,5,2,3,3,2,1,2527,8,-4,8,17,5,18,-5,7,4,-7,-1,17,6,-8,0,8,4,12,1,1
"340",2,1,70,4,1,5,2,2,0,1400,17,11,3,15,10,12,8,-4,7,3,-3,-7,5,-12,-2,-2,11,-3,1,1
"341",2,1,71,1,3,90,1,3,1,1723,-14,1,5,-18,11,-14,7,3,-4,5,8,-11,8,-14,11,-10,-11,9,1,1
"342",2,1,72,5,2,9,3,2,1,881,1,1,9,10,11,16,0,13,3,-7,-8,15,6,-9,1,8,3,12,1,1
"343",2,1,73,1,2,33,1,2,1,586,0,2,8,11,10,14,-2,12,4,-8,-8,15,6,-9,1,7,2,14,1,1
"344",2,1,74,5,3,3,3,3,1,1920,-5,-8,2,-3,12,-18,4,-1,-2,6,12,-15,8,-15,21,-8,-13,11,1,1
"345",2,1,75,3,3,3,1,3,1,558,-5,-5,5,-8,10,-12,7,3,-4,4,7,-9,8,-15,14,-10,-12,8,1,1
"346",2,1,76,3,1,2,1,1,1,2164,15,14,1,13,12,10,5,-2,5,-5,-2,-6,5,-12,6,-7,10,-3,1,1
"347",2,1,77,4,3,1,2,3,1,601,-6,-4,6,-8,11,-13,9,2,-6,5,7,-10,10,-15,17,-13,-11,6,1,1
"348",2,1,78,1,2,54,1,2,1,1020,-1,2,8,11,9,15,-1,11,4,-6,-9,15,7,-8,1,8,2,15,1,1
"349",2,1,79,1,1,44,1,1,1,608,15,13,1,13,13,10,1,0,3,-3,-4,-4,6,-13,-1,-9,10,-2,1,1
"350",2,1,80,5,1,3,3,2,0,1539,13,13,5,10,11,10,6,-9,11,-14,-1,-6,6,-12,-2,-3,19,-2,1,1
"351",2,1,81,4,2,3,2,1,0,1330,-1,1,9,12,8,17,-3,7,5,-7,-8,14,7,-10,9,8,3,12,1,1
"352",2,1,82,5,2,8,3,2,1,1241,-9,-1,14,15,9,11,1,13,2,-9,-7,11,6,-9,11,15,5,12,1,1
"353",2,1,83,1,2,53,1,2,1,883,0,1,8,10,9,15,-1,12,-5,-3,-8,15,7,-9,2,7,3,14,1,1
"354",2,1,84,3,2,2,1,2,1,2221,-1,1,8,11,9,15,-1,12,3,-8,-9,14,5,-6,0,6,4,15,1,1
"355",1,1,1,1,1,3,1,1,1,5929,-12,-9,11,-8,15,14,6,-8,-4,10,9,-4,7,6,-8,3,6,16,2,1
"356",1,1,2,1,3,6,1,2,0,2937,3,7,12,-13,-5,12,10,-3,6,2,6,-11,-13,-3,3,14,1,-4,2,1
"357",1,1,3,1,1,6,1,1,1,8211,-11,-9,13,-10,13,16,8,0,-4,4,10,-5,8,4,-7,3,9,11,2,1
"358",1,1,4,1,2,5,1,1,0,2594,2,-3,4,6,-4,5,1,-10,8,-9,13,9,9,-3,5,-4,15,12,2,1
"359",1,1,5,1,2,4,1,2,1,1986,2,-3,5,6,-3,5,0,-9,6,-10,14,10,10,-4,4,-6,17,12,2,1
"360",1,1,6,1,1,1,1,1,1,5715,-11,-9,12,-9,14,15,7,-8,-2,7,10,-5,6,7,-9,5,9,20,2,1
"361",1,1,7,1,2,8,1,1,0,1486,2,-3,4,6,-1,5,0,-10,10,-4,13,9,9,-2,4,-4,16,12,2,1
"362",1,1,8,1,3,1,1,3,1,2066,2,8,11,-5,-9,15,9,-2,6,3,5,-11,-13,-4,4,15,1,-4,2,1
"363",1,1,9,1,2,7,1,2,1,2022,1,-4,4,6,-2,7,1,-10,7,-9,15,1,11,-3,4,-5,16,12,2,1
"364",1,1,10,1,1,5,1,1,1,2061,-11,-9,11,-8,13,16,7,-8,-6,2,10,-4,14,6,-9,3,10,15,2,1
"365",1,1,11,1,1,4,1,1,1,1233,-19,-17,13,-8,14,14,8,-6,4,6,15,-1,7,5,-8,2,6,15,2,1
"366",1,1,12,1,2,1,1,2,1,1376,3,-3,4,6,-1,6,0,-10,12,-10,14,8,10,-2,4,-5,15,13,2,1
"367",1,1,13,1,1,8,1,1,1,1336,-11,-9,11,-8,14,14,7,-8,-3,4,11,-4,6,7,-10,2,6,15,2,1
"368",1,1,14,1,3,4,1,3,1,1986,4,6,11,-4,-4,12,10,-2,5,2,7,-11,-14,-3,3,16,1,-4,2,1
"369",1,1,15,1,3,3,1,3,1,1490,2,7,10,-4,-2,15,9,-2,7,2,6,-11,-14,-2,4,15,-4,-6,2,1
"370",1,1,16,1,2,9,1,2,1,1605,2,-2,4,7,-4,5,1,-10,8,-10,14,9,6,-4,4,-5,16,12,2,1
"371",1,1,17,1,3,7,1,1,0,3244,2,6,16,1,-5,12,9,-2,5,2,6,-10,-14,-3,4,15,0,-3,2,1
"372",1,1,18,1,3,2,1,2,0,1609,3,7,10,-2,-6,12,8,2,6,3,7,-10,-14,-2,3,16,-1,-1,2,1
"373",1,1,19,1,3,5,1,3,1,1744,2,7,12,-4,-11,21,9,-2,5,10,5,-10,-12,-2,4,15,4,-13,2,1
"374",1,1,20,1,3,8,1,3,1,1249,3,7,10,-5,-6,12,8,-1,6,1,6,-11,-12,-1,5,14,0,-2,2,1
"375",1,1,21,1,1,9,1,2,0,1710,-3,-5,10,-7,13,15,5,-7,-5,4,10,-4,7,7,-6,-3,6,14,2,1
"376",1,1,22,1,1,7,1,1,1,1080,-11,-9,10,-9,15,15,7,-9,-3,3,12,-4,8,6,-9,4,5,16,2,1
"377",1,1,23,1,2,3,1,2,1,2900,2,-3,6,5,-3,6,-1,-10,8,-9,13,8,10,-3,4,-5,16,12,2,1
"378",1,1,24,1,2,2,1,2,1,1975,2,-3,4,6,-3,5,0,-9,6,-11,15,16,11,-4,4,-5,17,12,2,1
"379",1,1,25,1,2,6,1,2,1,1374,-6,-6,4,6,-2,6,0,-9,7,-10,14,9,6,2,4,-6,15,13,2,1
"380",1,1,26,1,1,2,1,1,1,1278,-11,-9,11,-8,13,16,7,-8,-4,4,11,-5,5,7,-8,4,6,15,2,1
"381",1,1,27,1,3,9,1,3,1,1418,1,6,12,-4,-5,12,9,-2,6,3,4,-11,-12,-5,4,16,4,-1,2,1
"382",1,2,1,1,2,10,1,2,1,984,2,-3,4,6,-3,6,0,-10,7,-10,15,9,10,-2,2,-7,16,12,2,1
"383",1,2,2,1,1,10,1,1,1,1520,-11,-10,11,-8,14,13,8,-7,-4,4,18,-8,6,6,-8,3,6,15,2,1
"384",1,2,3,1,2,18,1,2,1,953,2,-3,4,6,-3,6,-1,-10,7,-10,14,10,11,-3,5,-6,16,12,2,1
"385",1,2,4,1,3,16,1,3,1,1770,3,7,12,-3,-4,12,9,-2,4,4,4,-12,-13,-3,-1,15,0,-3,2,1
"386",1,2,5,1,1,14,1,1,1,1897,-11,-9,8,-7,15,13,7,-9,-4,3,10,-6,7,7,-13,6,1,7,2,1
"387",1,2,6,1,3,14,1,2,0,1676,3,7,12,-4,-6,13,10,-3,6,2,6,-11,-13,-3,6,13,0,-3,2,1
"388",1,2,7,1,2,15,1,2,1,1496,2,-3,5,5,-2,5,0,-10,8,-9,14,9,10,-3,3,-6,15,11,2,1
"389",1,2,8,1,3,10,1,3,1,1627,3,7,13,-4,-5,13,8,-3,5,2,6,-11,-13,-4,4,15,0,-4,2,1
"390",1,2,9,1,2,17,1,2,1,1094,3,-3,4,5,0,7,0,-10,7,-10,15,7,10,-3,4,-5,16,12,2,1
"391",1,2,10,1,2,16,1,2,1,2297,2,-4,2,5,-5,5,7,-7,7,-10,14,8,11,-3,4,-5,15,13,2,1
"392",1,2,11,1,3,18,1,1,0,2252,2,8,12,0,-4,20,17,-1,6,2,5,-12,-14,-2,3,16,1,-4,2,1
"393",1,2,12,1,2,14,1,2,1,1202,3,-3,4,7,-1,7,0,-10,7,-10,14,9,10,-3,4,-5,16,12,2,1
"394",1,2,13,1,2,13,1,2,1,929,3,-4,4,6,-2,5,-1,-9,7,-10,14,9,9,-4,5,-5,16,12,2,1
